Gerneration,Depth average
1,7.47525
2,7.09901
3,4.57426
4,4.54455
5,4.61386
6,4.62376
7,4.70297
8,4.66337
9,4.64356
10,4.58416
11,4.60396
12,4.53465
13,4.53465
14,4.62376
15,4.62376
16,4.63366
17,4.67327
18,4.63366
19,4.50495
20,4.60396
21,4.63366
22,4.48515
23,4.60396
24,4.61386
25,4.50495
26,4.71287
27,4.53465
28,4.57426
29,4.51485
30,4.53465
31,4.61386
32,4.57426
33,4.58416
34,4.52475
35,4.64356
36,4.63366
37,4.67327
38,4.56436
39,4.50495
40,4.58416
41,4.63366
42,4.52475
43,4.52475
44,4.62376
45,4.56436
46,4.60396
47,4.56436
48,4.50495
49,4.63366
50,4.58416
51,4.58416
52,4.64356
53,4.59406
54,4.58416
55,4.62376
56,4.77228
57,4.59406
58,4.70297
59,4.57426
60,4.65347
61,4.51485
62,4.61386
63,4.58416
64,4.61386
65,4.51485
66,4.59406
67,4.52475
68,4.53465
69,4.61386
70,4.59406
71,4.64356
72,4.57426
73,4.57426
74,4.60396
75,4.52475
76,4.54455
77,4.61386
78,4.58416
79,4.61386
80,4.59406
81,4.53465
82,4.54455
83,4.53465
84,4.54455
85,4.66337
86,4.53465
87,4.60396
88,4.66337
89,4.61386
90,4.54455
91,4.54455
92,4.58416
93,4.56436
94,4.54455
95,4.59406
96,4.57426
97,4.54455
98,4.65347
99,4.62376
