Gerneration,Depth average
1,4.09901
2,3.14851
3,2.75248
4,2.65347
5,2.64356
6,2.58416
7,2.58416
8,2.65347
9,2.62376
10,2.63366
11,2.72277
12,2.73267
13,2.72277
14,2.64356
15,2.71287
16,2.68317
17,2.59406
18,2.57426
19,2.64356
20,2.64356
21,2.59406
22,2.67327
23,2.69307
24,2.57426
25,2.61386
26,2.59406
27,2.58416
28,2.55446
29,2.46535
30,2.56436
31,2.61386
32,2.68317
33,2.57426
34,2.65347
35,2.70297
36,2.70297
37,2.74257
38,2.66337
39,2.65347
40,2.52475
41,2.57426
42,2.60396
43,2.62376
44,2.58416
45,2.61386
46,2.69307
47,2.67327
48,2.58416
49,2.50495
50,2.59406
51,2.60396
52,2.59406
53,2.57426
54,2.62376
55,2.65347
56,2.70297
57,2.70297
58,2.61386
59,2.55446
60,2.66337
61,2.64356
62,2.64356
63,2.67327
64,2.65347
65,2.69307
66,2.68317
67,2.66337
68,2.69307
69,2.70297
70,2.65347
71,2.69307
72,2.67327
73,2.63366
74,2.60396
75,2.59406
76,2.72277
77,2.66337
78,2.62376
79,2.66337
80,2.64356
81,2.56436
82,2.68317
83,2.68317
84,2.73267
85,2.70297
86,2.69307
87,2.67327
88,2.64356
89,2.61386
90,2.62376
91,2.59406
92,2.59406
93,2.53465
94,2.58416
95,2.54455
96,2.60396
97,2.65347
98,2.66337
99,2.73267
