Generation,Diversity
1,67
2,52
3,36
4,31
5,25
6,21
7,25
8,22
9,31
10,34
11,37
12,41
13,43
14,46
15,53
16,54
17,59
18,51
19,47
20,53
21,50
22,43
23,41
24,36
25,41
26,39
27,27
28,29
29,29
30,26
31,29
32,23
33,25
34,24
35,27
36,30
37,27
38,27
39,25
40,28
41,22
42,21
43,27
44,34
45,21
46,22
47,22
48,21
49,20
50,21
51,25
52,22
53,26
54,23
55,29
56,29
57,26
58,26
59,23
60,22
61,24
62,23
63,26
64,22
65,27
66,32
67,25
68,24
69,24
70,24
71,27
72,29
73,28
74,21
75,19
76,22
77,25
78,23
79,25
80,19
81,17
82,21
83,25
84,25
85,23
86,23
87,23
88,23
89,22
90,18
91,15
92,20
93,22
94,23
95,18
96,26
97,25
98,24
99,23
