Generation,Diversity
1,69
2,50
3,32
4,24
5,16
6,18
7,12
8,12
9,18
10,22
11,21
12,25
13,29
14,27
15,29
16,30
17,30
18,31
19,29
20,29
21,29
22,25
23,22
24,21
25,26
26,27
27,22
28,20
29,21
30,23
31,25
32,28
33,29
34,32
35,29
36,25
37,30
38,29
39,34
40,30
41,28
42,30
43,24
44,23
45,27
46,29
47,36
48,29
49,26
50,32
51,28
52,29
53,26
54,24
55,26
56,30
57,34
58,34
59,34
60,36
61,35
62,34
63,37
64,37
65,32
66,36
67,33
68,29
69,37
70,36
71,35
72,30
73,39
74,43
75,34
76,33
77,34
78,33
79,34
80,40
81,37
82,40
83,39
84,36
85,35
86,39
87,33
88,37
89,33
90,28
91,31
92,33
93,32
94,28
95,30
96,30
97,31
98,35
99,36
