Generation,Diversity
1,62
2,45
3,37
4,24
5,14
6,7
7,5
8,6
9,3
10,4
11,2
12,1
13,5
14,1
15,6
16,2
17,4
18,4
19,5
20,7
21,3
22,3
23,2
24,2
25,4
26,3
27,4
28,2
29,3
30,3
31,4
32,5
33,1
34,2
35,2
36,2
37,1
38,2
39,2
40,2
41,3
42,5
43,3
44,5
45,3
46,3
47,4
48,3
49,1
50,5
51,4
52,3
53,5
54,2
55,6
56,3
57,4
58,3
59,1
60,2
61,3
62,3
63,1
64,3
65,3
66,1
67,4
68,4
69,3
70,5
71,4
72,2
73,4
74,4
75,3
76,2
77,2
78,2
79,4
80,3
81,4
82,1
83,4
84,3
85,3
86,4
87,2
88,4
89,4
90,2
91,5
92,4
93,2
94,2
95,2
96,2
97,3
98,3
99,2
