Generation,Diversity
1,5
2,7
3,6
4,8
5,9
6,7
7,7
8,5
9,6
10,7
11,6
12,7
13,5
14,6
15,6
16,5
17,7
18,7
19,6
20,5
21,5
22,5
23,5
24,5
25,6
26,7
27,7
28,7
29,5
30,7
31,7
32,7
33,5
34,8
35,7
36,6
37,5
38,8
39,5
40,10
41,6
42,5
43,6
44,8
45,4
46,6
47,7
48,6
49,8
50,6
51,8
52,5
53,7
54,6
55,6
56,6
57,7
58,5
59,6
60,7
61,7
62,6
63,5
64,7
65,4
66,4
67,8
68,6
69,6
70,5
71,4
72,7
73,5
74,5
75,6
76,8
77,6
78,9
79,6
80,7
81,7
82,8
83,7
84,7
85,5
86,6
87,5
88,6
89,5
90,8
91,8
92,5
93,4
94,5
95,6
96,7
97,6
98,5
99,5
100,7
101,5
102,8
103,7
104,5
105,7
106,6
107,6
108,7
109,4
110,8
111,8
112,5
113,6
114,7
115,5
116,6
117,5
118,5
119,7
120,8
121,4
122,7
123,6
124,9
125,6
126,5
127,5
128,6
129,5
130,6
131,9
132,4
133,6
134,7
135,7
136,6
137,4
138,6
139,6
140,8
141,5
142,8
143,7
144,4
145,8
146,6
147,8
148,5
149,6
150,5
151,7
152,7
153,7
154,5
155,5
156,9
157,8
158,4
159,4
160,8
161,5
162,5
163,7
164,7
165,6
166,5
167,7
168,5
169,5
170,6
171,6
172,6
173,6
174,6
175,6
176,7
177,6
178,7
179,6
180,9
181,7
182,7
183,4
184,8
185,4
186,7
187,5
188,8
189,5
190,6
191,5
192,5
193,7
194,4
195,4
196,6
197,5
198,6
199,6
200,6
201,6
202,5
203,6
204,7
205,8
206,7
207,7
208,5
209,7
210,6
211,5
212,5
213,7
214,6
215,5
216,4
217,10
218,4
219,6
220,6
221,5
222,7
223,6
224,7
225,6
226,6
227,6
228,6
229,9
230,7
231,4
232,6
233,8
234,6
235,9
236,5
237,7
238,8
239,7
240,7
241,5
242,7
243,6
244,5
245,5
246,5
247,7
248,4
249,4
250,6
251,7
252,7
253,6
254,7
255,5
256,4
257,6
258,7
259,6
260,5
261,4
262,5
263,5
264,5
265,6
266,6
267,7
268,8
269,5
270,6
271,7
272,8
273,6
274,8
275,5
276,5
277,6
278,4
279,7
280,6
281,7
282,6
283,7
284,6
285,5
286,6
287,6
288,8
289,7
290,6
291,7
292,6
293,6
294,7
295,5
296,4
297,6
298,7
299,9
300,5
301,7
302,8
303,7
304,5
305,8
306,7
307,7
308,6
309,5
310,5
311,7
312,7
313,5
314,7
315,7
316,7
317,5
318,6
319,7
320,6
321,9
322,6
323,7
324,7
325,4
326,5
327,8
328,4
329,7
330,7
331,7
332,7
333,5
334,7
335,5
336,7
337,5
338,7
339,5
340,5
341,6
342,9
343,6
344,7
345,4
346,8
347,4
348,7
349,6
350,7
351,6
352,6
353,6
354,5
355,6
356,7
357,7
358,8
359,9
360,5
361,9
362,5
363,5
364,5
365,5
366,4
367,5
368,6
369,4
370,8
371,7
372,8
373,7
374,6
375,5
376,8
377,6
378,4
379,7
380,7
381,5
382,6
383,11
384,5
385,5
386,5
387,6
388,6
389,6
390,6
391,6
392,6
393,6
394,6
395,5
396,5
397,5
398,7
399,4
400,10
401,7
402,8
403,6
404,5
405,7
406,5
407,4
408,6
409,4
410,6
411,4
412,6
413,7
414,6
415,5
416,7
417,6
418,7
419,7
420,7
421,8
422,6
423,5
424,5
425,9
426,7
427,5
428,6
429,6
430,4
431,5
432,6
433,5
434,6
435,5
436,7
437,7
438,5
439,5
440,6
441,6
442,7
443,7
444,4
445,6
446,9
447,5
448,7
449,5
450,8
451,6
452,7
453,6
454,7
455,5
456,5
457,5
458,5
459,5
460,5
461,6
462,7
463,6
464,6
465,6
466,6
467,6
468,5
469,9
470,6
471,7
472,5
473,6
474,5
475,5
476,5
477,5
478,7
479,6
480,8
481,7
482,5
483,7
484,7
485,7
486,6
487,6
488,8
489,6
490,8
491,5
492,7
493,4
494,5
495,8
496,6
497,7
498,5
499,5
