Generation,Diversity
1,5
2,4
3,4
4,3
5,4
6,4
7,3
8,5
9,3
10,3
11,3
12,5
13,4
14,4
15,3
16,3
17,3
18,3
19,3
20,4
21,3
22,3
23,3
24,3
25,4
26,3
27,3
28,5
29,4
30,3
31,3
32,4
33,3
34,4
35,3
36,3
37,4
38,3
39,4
40,4
41,3
42,3
43,3
44,4
45,5
46,4
47,3
48,5
49,4
50,5
51,4
52,3
53,3
54,4
55,3
56,3
57,3
58,4
59,4
60,4
61,5
62,3
63,3
64,4
65,3
66,4
67,4
68,3
69,3
70,3
71,4
72,4
73,4
74,4
75,3
76,3
77,3
78,3
79,4
80,3
81,4
82,3
83,3
84,3
85,3
86,4
87,3
88,3
89,4
90,4
91,2
92,3
93,3
94,3
95,5
96,4
97,3
98,3
99,3
100,4
101,7
102,3
103,3
104,5
105,3
106,4
107,4
108,5
109,4
110,5
111,4
112,5
113,5
114,5
115,4
116,4
117,4
118,4
119,4
120,5
121,5
122,4
123,5
124,5
125,4
126,4
127,4
128,4
129,6
130,4
131,4
132,5
133,5
134,4
135,6
136,4
137,4
138,4
139,4
140,4
141,5
142,4
143,4
144,4
145,5
146,5
147,4
148,4
149,4
150,5
151,5
152,4
153,5
154,4
155,5
156,4
157,4
158,5
159,4
160,6
161,4
162,4
163,4
164,4
165,5
166,5
167,4
168,4
169,4
170,5
171,4
172,4
173,5
174,4
175,6
176,5
177,4
178,4
179,4
180,5
181,4
182,4
183,4
184,3
185,4
186,5
187,4
188,4
189,5
190,6
191,4
192,5
193,4
194,4
195,4
196,4
197,4
198,4
199,4
200,5
201,4
202,4
203,4
204,4
205,4
206,4
207,4
208,4
209,5
210,4
211,5
212,4
213,4
214,4
215,5
216,5
217,5
218,4
219,5
220,4
221,4
222,4
223,4
224,4
225,4
226,4
227,4
228,4
229,4
230,4
231,4
232,4
233,5
234,5
235,4
236,4
237,4
238,5
239,4
240,5
241,4
242,3
243,5
244,3
245,6
246,4
247,4
248,4
249,4
250,4
251,4
252,3
253,6
254,3
255,4
256,4
257,4
258,4
259,5
260,3
261,4
262,3
263,5
264,3
265,4
266,3
267,4
268,4
269,4
270,3
271,5
272,4
273,4
274,5
275,4
276,3
277,6
278,3
279,5
280,3
281,4
282,6
283,4
284,4
285,4
286,4
287,4
288,4
289,5
290,4
291,4
292,4
293,4
294,3
295,5
296,3
297,5
298,4
299,5
300,3
301,4
302,4
303,4
304,4
305,5
306,4
307,5
308,3
309,4
310,3
311,5
312,5
313,4
314,3
315,3
316,3
317,6
318,3
319,4
320,3
321,4
322,3
323,4
324,4
325,4
326,3
327,4
328,5
329,4
330,4
331,5
332,3
333,5
334,3
335,4
336,4
337,5
338,4
339,4
340,4
341,5
342,3
343,4
344,4
345,5
346,4
347,4
348,3
349,4
350,3
351,5
352,6
353,6
354,3
355,5
356,4
357,4
358,4
359,5
360,5
361,4
362,3
363,4
364,4
365,4
366,3
367,4
368,4
369,4
370,3
371,5
372,3
373,4
374,3
375,5
376,3
377,6
378,3
379,4
380,3
381,4
382,3
383,4
384,4
385,4
386,5
387,5
388,3
389,4
390,3
391,5
392,3
393,4
394,4
395,5
396,4
397,5
398,4
399,4
400,5
401,5
402,3
403,5
404,4
405,5
406,3
407,5
408,4
409,5
410,5
411,4
412,4
413,4
414,3
415,5
416,3
417,4
418,3
419,4
420,3
421,4
422,3
423,4
424,3
425,4
426,5
427,6
428,3
429,6
430,4
431,5
432,4
433,6
434,4
435,4
436,3
437,5
438,5
439,5
440,3
441,4
442,3
443,4
444,3
445,4
446,4
447,5
448,4
449,5
450,5
451,4
452,3
453,5
454,4
455,5
456,3
457,4
458,4
459,5
460,5
461,4
462,3
463,4
464,4
465,4
466,4
467,4
468,4
469,4
470,3
471,4
472,4
473,5
474,3
475,4
476,5
477,5
478,4
479,4
480,4
481,5
482,3
483,4
484,3
485,6
486,3
487,5
488,4
489,4
490,3
491,4
492,3
493,4
494,4
495,3
496,6
497,4
498,3
499,3
