Gerneration,Depth average
1,5.98802
2,8.42515
3,8.46707
4,8.3513
5,5.52695
6,5.52695
7,5.46307
8,5.46707
9,5.501
10,5.49501
11,5.49102
12,5.45709
13,5.45309
14,5.43912
15,5.47106
16,5.54291
17,5.51896
18,5.54691
19,5.5509
20,5.43513
21,5.56088
22,5.47705
23,5.53493
24,5.48703
25,5.42515
26,5.49301
27,5.47904
28,5.47505
29,5.44112
30,5.51297
31,5.501
32,5.53493
33,5.50898
34,5.5489
35,5.43713
36,5.44311
37,5.50499
38,5.48703
39,5.53493
40,5.53293
41,5.42715
42,5.39721
43,5.45709
44,5.42116
45,5.47904
46,5.47305
47,5.53892
48,5.46707
49,5.38323
50,5.47106
51,5.3992
52,5.42914
53,5.57086
54,5.48503
55,5.44311
56,5.58084
57,5.5988
58,5.58084
59,5.60679
60,5.51297
61,5.58882
62,5.56487
63,5.56487
64,5.57685
65,5.60279
66,5.56487
67,5.60878
68,5.60479
69,5.56886
70,5.57884
71,5.57685
72,5.61277
73,5.54491
74,5.53493
75,5.54291
76,5.59281
77,5.63473
78,5.53892
79,5.58483
80,5.61876
81,5.52495
82,5.55289
83,5.58483
84,5.70858
85,5.65868
86,5.58483
87,5.5489
88,5.61477
89,5.56687
90,5.6008
91,5.58683
92,5.62475
93,5.57884
94,5.56088
95,5.57884
96,5.61677
97,5.64072
98,5.54092
99,5.58683
