Generation,Diversity
1,11
2,11
3,7
4,8
5,10
6,8
7,11
8,9
9,14
10,11
11,10
12,11
13,10
14,8
15,8
16,6
17,10
18,9
19,10
20,10
21,8
22,10
23,12
24,7
25,5
26,11
27,9
28,12
29,12
30,9
31,9
32,13
33,11
34,8
35,10
36,10
37,9
38,10
39,6
40,9
41,9
42,9
43,8
44,9
45,9
46,10
47,10
48,13
49,13
50,9
51,12
52,10
53,11
54,11
55,9
56,9
57,8
58,10
59,11
60,9
61,9
62,10
63,10
64,10
65,10
66,7
67,10
68,10
69,10
70,9
71,7
72,8
73,11
74,10
75,10
76,8
77,7
78,8
79,9
80,7
81,10
82,9
83,9
84,9
85,10
86,9
87,5
88,9
89,13
90,8
91,8
92,9
93,9
94,8
95,6
96,9
97,9
98,9
99,10
