Generation,Diversity
1,68
2,55
3,36
4,31
5,27
6,30
7,30
8,32
9,33
10,31
11,23
12,27
13,18
14,16
15,17
16,19
17,22
18,16
19,15
20,15
21,13
22,14
23,17
24,14
25,18
26,19
27,19
28,16
29,15
30,17
31,13
32,11
33,18
34,18
35,19
36,15
37,14
38,16
39,21
40,15
41,22
42,15
43,22
44,20
45,22
46,22
47,17
48,15
49,16
50,13
51,13
52,11
53,14
54,15
55,18
56,17
57,14
58,15
59,15
60,17
61,18
62,22
63,20
64,18
65,18
66,15
67,18
68,21
69,18
70,15
71,15
72,16
73,17
74,19
75,17
76,17
77,18
78,19
79,17
80,20
81,15
82,19
83,18
84,14
85,17
86,12
87,17
88,22
89,16
90,17
91,14
92,12
93,12
94,16
95,15
96,16
97,14
98,12
99,12
