Gerneration,Depth average
1,3.67327
2,3.32673
3,3.14851
4,2.9703
5,3.15842
6,3.17822
7,3.0198
8,2.61386
9,2.47525
10,2.53465
11,2.64356
12,2.77228
13,3.0198
14,3.29703
15,3.36634
16,3.25743
17,3.33663
18,3.46535
19,3.37624
20,3.53465
21,3.56436
22,3.41584
23,3.28713
24,3.27723
25,3.22772
26,3.35644
27,3.35644
28,3.29703
29,3.37624
30,3.31683
31,3.25743
32,3.32673
33,3.45545
34,3.28713
35,3.36634
36,3.34653
37,3.37624
38,3.32673
39,3.13861
40,3.0396
41,3.0099
42,3.0495
43,3.27723
44,3.39604
45,3.31683
46,3.35644
47,3.41584
48,3.55446
49,3.63366
50,3.58416
51,3.57426
52,3.39604
53,3.39604
54,3.38614
55,3.50495
56,3.42574
57,3.35644
58,3.24752
59,3.17822
60,3.16832
61,3.17822
62,3.29703
63,3.26733
64,3.09901
65,3.16832
66,3.32673
67,3.18812
68,3.24752
69,3.0396
70,3.18812
71,3.16832
72,3.31683
73,3.27723
74,3.21782
75,3.35644
76,3.39604
77,3.26733
78,3.11881
79,2.9901
80,3.13861
81,3.23762
82,3.45545
83,3.32673
84,3.34653
85,3.26733
86,3.33663
87,3.12871
88,3.22772
89,3.34653
90,3.31683
91,3.32673
92,3.21782
93,3.31683
94,3.23762
95,3.08911
96,3.08911
97,3.36634
98,3.24752
99,3.30693
