Gerneration,Depth average
1,2.81188
2,2.76238
3,2.80198
4,2.77228
5,2.76238
6,2.79208
7,2.83168
8,2.82178
9,2.75248
10,2.81188
11,2.72277
12,2.79208
13,2.76238
14,2.80198
15,2.78218
16,2.77228
17,2.76238
18,2.78218
19,2.80198
20,2.82178
21,2.79208
22,2.79208
23,2.80198
24,2.78218
25,2.77228
26,2.76238
27,2.73267
28,2.79208
29,2.80198
30,2.85149
31,2.77228
32,2.79208
33,2.78218
34,2.82178
35,2.79208
36,2.77228
37,2.75248
38,2.82178
39,2.82178
40,2.76238
41,2.75248
42,2.73267
43,2.77228
44,2.80198
45,2.79208
46,2.76238
47,2.82178
48,2.76238
49,2.85149
