Generation,Best,Worse,Average
1,19.8798,19.8798,6.95258e-310
2,19.8798,19.8798,19.8798
3,19.8798,22.6707,19.8798
4,19.8798,22.5474,19.989
5,19.8798,19.8798,19.9844
6,19.8798,19.8798,19.8798
7,19.8798,22.6617,19.8798
8,19.8798,19.8798,19.9343
9,19.8798,22.6707,19.8798
10,19.8798,22.8558,19.9345
11,19.8798,22.5474,19.9852
12,19.8798,19.8798,19.9321
13,19.8798,19.8798,19.8798
14,19.8798,23.2344,19.8798
15,19.8798,19.8798,20.0636
16,19.8798,19.8798,19.8798
17,19.8798,19.8798,19.8798
18,19.8798,19.8798,19.8798
19,19.8798,22.2826,19.8798
20,19.8798,23.2344,19.9269
21,19.8798,20.2452,20.0001
22,19.8798,22.5474,19.8869
23,19.8798,20.2452,19.9321
24,19.8798,19.8798,19.8869
25,19.8798,19.8798,19.8798
26,19.8798,20.2452,19.8798
27,19.8798,22.6707,19.8869
28,19.8798,22.8558,19.9868
29,19.8798,20.2452,20.0398
30,19.8798,22.6617,19.8869
31,19.8798,19.8798,19.9343
32,19.8798,22.6617,19.8798
33,19.8798,19.8798,19.9343
34,19.8798,22.6707,19.8798
35,19.8798,23.2344,20.0413
36,19.8798,19.8798,19.9455
37,19.8798,19.8798,19.8798
38,19.0583,22.6617,19.8798
39,19.0583,19.0583,19.1451
40,19.0583,19.0583,19.0583
41,19.0583,19.0583,19.0583
42,19.0583,22.1024,19.0583
43,19.0583,19.0583,19.118
44,19.0583,19.0583,19.0583
45,19.0583,22.1024,19.0583
46,19.0583,22.8558,19.118
47,19.0583,22.6617,19.1328
48,19.0583,22.6617,19.129
49,19.0583,19.0583,19.1996
