Generation,Diversity
1,27
2,29
3,28
4,26
5,27
6,28
7,26
8,29
9,26
10,28
11,30
12,26
13,26
14,27
15,26
16,26
17,25
18,27
19,29
20,27
21,28
22,27
23,29
24,29
25,27
26,30
27,28
28,27
29,30
30,30
31,29
32,28
33,27
34,30
35,28
36,26
37,31
38,28
39,27
40,28
41,29
42,28
43,29
44,27
45,26
46,31
47,26
48,29
49,26
50,26
51,29
52,28
53,25
54,29
55,27
56,28
57,30
58,30
59,28
60,29
61,28
62,30
63,29
64,27
65,28
66,26
67,30
68,25
69,25
70,28
71,27
72,30
73,31
74,26
75,30
76,30
77,30
78,28
79,27
80,28
81,25
82,27
83,31
84,28
85,27
86,23
87,24
88,27
89,29
90,29
91,26
92,25
93,27
94,28
95,26
96,26
97,24
98,26
99,28
