Generation,Best,Worse,Average
1,13.4844,1909.43,6.95321e-310
2,13.4844,142.299,97.5657
3,13.4844,142.271,25.664
4,13.4844,46.5384,22.7748
5,13.4844,26.0889,20.704
6,13.4844,26.0889,19.7119
7,13.4844,31.9762,19.9494
8,13.4844,25.7128,1.60798e+13
9,13.4844,26.0889,19.506
10,13.4844,31.9762,19.1918
11,13.4844,34.0361,19.2531
12,13.4844,31.9762,19.0033
13,13.4844,31.9762,19.4324
14,13.4844,64.1935,18.8483
15,13.4844,31.9762,19.0953
16,13.4844,36.1871,18.7738
17,13.4844,26.0889,18.8481
18,13.4844,34.0361,18.5214
19,13.4844,26.0889,19.5749
20,13.4844,31.9762,19.4016
21,13.4844,34.8507,19.4797
22,13.4844,33.7084,19.8443
23,13.4844,152.862,18.7992
24,13.4844,34.0361,21.0863
25,13.4844,34.0361,19.1913
26,13.4844,34.0361,19.1321
27,13.4844,31.9762,19.3353
28,13.4844,41.5284,18.6279
29,13.4844,26.0889,18.3669
30,13.4844,31.9762,18.0559
31,13.4844,26.0889,17.9724
32,13.4844,26.0889,18.0687
33,13.4844,33.7084,17.6535
34,13.4844,34.0361,18.5829
35,13.4844,31.9762,18.0642
36,13.4844,39.7551,18.9065
37,13.4844,43.368,18.8855
38,13.4844,31.9762,18.5795
39,13.4844,31.9762,17.886
40,13.4844,31.9762,17.9801
41,13.4844,33.3688,18.0094
42,13.4844,31.9762,18.1406
43,13.4844,34.0361,18.0663
44,13.4844,33.3688,17.5433
45,13.4844,33.3688,18.4479
46,13.4844,34.0361,17.8866
47,13.4844,39.7551,17.8115
48,13.4844,73.4891,17.9473
49,13.4844,34.0361,19.1172
50,13.4844,34.0361,19.4017
51,13.4844,33.7084,18.7088
52,13.4844,31.9762,18.3124
53,13.4844,37.4914,18.5398
54,13.4844,31.9762,18.6222
55,13.4844,33.3688,18.113
56,13.4844,31.9762,18.9892
57,13.4844,39.7551,19.239
58,13.4844,33.7084,18.361
59,13.4844,90.9282,17.9602
60,13.4844,33.7084,19.2368
61,13.4844,37.4914,18.5852
62,13.4844,39.7551,18.8824
63,13.4844,31.9762,19.1065
64,13.4844,31.9762,18.1139
65,13.4844,34.0361,18.1671
66,13.4844,34.0361,17.3268
67,13.4844,31.9762,17.7543
68,13.4844,73.6121,18.55
69,13.4844,31.9762,19.5505
70,13.4844,33.7084,18.2824
71,13.4844,31.9762,17.7214
72,13.4844,39.7551,18.2349
73,13.4844,31.9762,18.7991
74,13.4844,34.0361,17.9121
75,13.4844,33.7084,18.1773
76,13.4844,39.7551,18.0651
77,13.4844,91.3236,17.7894
78,13.4844,34.0361,18.2923
79,13.4844,34.0361,18.1312
80,13.4844,34.0361,18.5596
81,13.4844,39.7551,18.4564
82,13.4844,193.24,18.0925
83,13.4844,32.7642,19.7589
84,13.4844,31.9762,18.4322
85,13.4844,34.0361,18.3978
86,13.4844,31.9762,18.5981
87,13.4844,34.8507,18.1404
88,13.4844,34.8507,18.3578
89,13.4844,33.7084,18.3402
90,13.4844,26.0889,18.5467
91,13.4844,31.9762,17.0031
92,13.4844,31.9762,17.5196
93,13.4844,37.4914,17.6257
94,13.4844,33.3688,17.7443
95,13.4844,34.8507,18.0036
96,13.4844,34.8507,18.3337
97,13.4844,33.7084,18.3013
98,13.4844,31.9762,18.1322
99,13.4844,31.9762,17.2381
