Gerneration,Depth average
1,3.82353
2,3.62745
3,3.64706
4,3.70588
5,3.64706
6,3.62745
7,3.56863
8,3.68627
9,3.64706
10,3.80392
11,3.60784
12,3.58824
13,3.56863
14,3.68627
15,3.66667
16,3.64706
17,3.72549
18,3.64706
19,3.68627
20,3.66667
21,3.64706
22,3.7451
23,3.62745
24,3.76471
25,3.70588
26,3.60784
27,3.68627
28,3.60784
29,3.47059
30,3.72549
31,3.64706
32,3.76471
33,3.70588
34,3.68627
35,3.62745
36,3.68627
37,3.78431
38,3.62745
39,3.80392
40,3.80392
41,3.68627
42,3.62745
43,3.64706
44,3.76471
45,3.66667
46,3.60784
47,3.68627
48,3.76471
49,3.7451
50,3.68627
51,3.56863
52,3.58824
53,3.68627
54,3.80392
55,3.76471
56,3.80392
57,3.64706
58,3.72549
59,3.64706
60,3.68627
61,3.82353
62,3.70588
63,3.60784
64,3.68627
65,3.64706
66,3.68627
67,3.4902
68,3.76471
69,3.5098
70,3.52941
71,3.72549
72,3.7451
73,3.66667
74,3.64706
75,3.7451
76,3.80392
77,3.84314
78,3.64706
79,3.64706
80,3.68627
81,3.7451
82,3.72549
83,3.78431
84,3.62745
85,3.70588
86,3.66667
87,3.64706
88,3.66667
89,3.7451
90,3.76471
91,3.7451
92,3.64706
93,3.68627
94,3.70588
95,3.54902
96,3.66667
97,3.70588
98,3.68627
99,3.78431
100,3.64706
101,3.68627
102,3.62745
103,3.76471
104,3.62745
105,3.64706
106,3.64706
107,3.70588
108,3.80392
109,3.80392
110,3.66667
111,3.62745
112,3.62745
113,3.70588
114,3.68627
115,3.7451
116,3.66667
117,3.64706
118,3.54902
119,3.56863
120,3.78431
121,3.72549
122,3.60784
123,3.66667
124,3.68627
125,3.72549
126,3.52941
127,3.64706
128,3.72549
129,3.64706
130,3.64706
131,3.72549
132,3.68627
133,3.78431
134,3.64706
135,3.78431
136,3.68627
137,3.72549
138,3.64706
139,3.66667
140,3.68627
141,3.56863
142,3.60784
143,3.78431
144,3.62745
145,3.62745
146,3.66667
147,3.4902
148,3.68627
149,3.64706
150,3.68627
151,3.72549
152,3.76471
153,3.5098
154,3.68627
155,3.66667
