Gerneration,Depth average
1,7.57426
2,7.36634
3,7.52475
4,7.56436
5,7.62376
6,7.32673
7,6.52475
8,6.61386
9,6.58416
10,6.48515
11,6.60396
12,6.58416
13,6.68317
14,6.59406
15,6.49505
16,6.59406
17,6.41584
18,6.43564
19,6.54455
20,6.22772
21,6.41584
22,6.52475
23,6.53465
24,6.54455
25,8.11881
26,8.28713
27,8.20792
28,8.05941
29,7.93069
30,7.90099
31,8.0396
32,8.18812
33,8.28713
34,8.09901
35,8.0297
36,8.12871
37,8.06931
38,8.09901
39,7.84158
40,8.08911
41,7.80198
42,8.15842
43,8.15842
44,7.88119
45,8.21782
46,7.92079
47,8.11881
48,8.14851
49,8.34653
