Generation,Diversity
1,21
2,16
3,20
4,20
5,18
6,16
7,16
8,16
9,19
10,19
11,20
12,17
13,13
14,19
15,23
16,17
17,16
18,17
19,23
20,20
21,18
22,23
23,17
24,20
25,17
26,17
27,14
28,14
29,17
30,17
31,20
32,19
33,18
34,16
35,20
36,19
37,19
38,19
39,19
40,16
41,18
42,18
43,19
44,17
45,15
46,18
47,19
48,14
49,19
50,17
51,18
52,18
53,14
54,17
55,15
56,18
57,18
58,22
59,17
60,24
61,19
62,18
63,17
64,15
65,16
66,21
67,17
68,15
69,24
70,20
71,16
72,19
73,17
74,17
75,24
76,16
77,15
78,20
79,20
80,17
81,15
82,18
83,17
84,19
85,19
86,23
87,17
88,20
89,20
90,18
91,18
92,18
93,17
94,21
95,17
96,22
97,21
98,18
99,16
100,20
101,18
102,17
103,14
104,15
105,16
106,15
107,17
108,20
109,16
110,14
111,17
112,16
113,18
114,14
115,17
116,17
117,20
118,16
119,19
120,19
121,16
122,19
123,17
124,14
125,18
126,16
127,20
128,20
129,20
130,21
131,18
132,17
133,14
134,24
135,17
136,20
137,15
138,16
139,16
140,16
141,15
142,18
143,19
144,19
145,15
146,18
147,15
148,16
149,18
150,15
151,18
152,22
153,18
154,23
155,17
156,16
157,18
158,16
159,18
160,16
161,14
162,17
163,13
164,17
165,18
166,16
167,16
168,20
169,20
170,17
171,15
172,22
173,17
174,17
175,16
176,21
177,21
178,16
179,17
180,20
181,17
182,16
183,13
184,16
185,15
186,15
187,18
188,20
189,15
190,20
191,19
192,20
193,19
194,17
195,20
196,17
197,16
198,17
199,22
200,16
201,16
202,23
203,19
204,16
205,19
206,21
207,14
208,21
209,17
210,17
211,20
212,20
213,18
214,17
215,16
216,16
217,13
218,21
219,16
220,18
221,18
222,17
223,21
224,15
225,18
226,18
227,25
228,15
229,16
230,19
231,21
232,16
233,17
234,16
235,16
236,20
237,17
238,19
239,19
240,19
241,15
242,20
243,17
244,18
245,20
246,16
247,17
248,19
249,18
250,18
251,18
252,18
253,20
254,16
255,14
256,19
257,15
258,16
259,22
260,16
261,21
262,23
263,15
264,14
265,16
266,19
267,15
268,14
269,18
270,18
271,16
272,18
273,21
274,15
275,20
276,16
277,16
278,16
279,19
280,20
281,21
282,18
283,19
284,18
285,19
286,22
287,20
288,19
289,17
290,20
291,15
292,17
293,19
294,18
295,17
296,18
297,18
298,15
299,17
300,19
301,20
302,15
303,17
304,17
305,16
306,16
307,15
308,19
309,18
310,19
311,19
312,14
313,15
314,15
315,20
316,14
317,18
318,18
319,14
320,20
321,21
322,16
323,19
324,12
325,17
326,19
327,13
328,19
329,15
330,20
331,16
332,16
333,20
334,16
335,16
336,19
337,25
338,19
339,19
340,15
341,14
342,16
343,17
344,25
345,16
346,16
347,16
348,21
349,15
350,14
351,17
352,16
353,18
354,18
355,19
356,18
357,13
358,14
359,17
360,20
361,20
362,24
363,20
364,15
365,16
366,18
367,17
368,17
369,20
370,14
371,18
372,13
373,16
374,14
375,14
376,19
377,21
378,16
379,18
380,17
381,15
382,19
383,17
384,18
385,17
386,19
387,17
388,19
389,19
390,17
391,19
392,19
393,17
394,17
395,21
396,20
397,18
398,19
399,20
400,17
401,16
402,20
403,17
404,14
405,20
406,15
407,20
408,16
409,18
410,14
411,18
412,17
413,17
414,21
415,21
416,18
417,15
418,16
419,19
420,16
421,18
422,18
423,19
424,22
425,20
426,19
427,16
428,19
429,19
430,18
431,18
432,18
433,16
434,15
435,18
436,14
437,19
438,23
439,20
440,19
441,19
442,17
443,16
444,20
445,20
446,15
447,20
448,17
449,19
450,18
451,18
452,19
453,15
454,17
455,16
456,18
457,19
458,16
459,19
460,20
461,16
462,17
463,12
464,19
465,17
466,17
467,14
468,17
469,14
470,18
471,19
472,16
473,18
474,16
475,17
476,20
477,18
478,16
479,16
480,19
481,16
482,21
483,16
484,14
485,14
486,20
487,21
488,17
489,18
490,19
491,19
492,20
493,18
494,15
495,19
496,15
497,23
498,20
499,17
