Generation,Diversity
1,59
2,39
3,38
4,30
5,20
6,10
7,9
8,5
9,6
10,6
11,5
12,2
13,4
14,2
15,8
16,4
17,2
18,3
19,2
20,2
21,2
22,6
23,1
24,2
25,2
26,4
27,1
28,4
29,3
30,3
31,4
32,2
33,5
34,3
35,4
36,4
37,2
38,3
39,2
40,1
41,2
42,5
43,2
44,4
45,3
46,5
47,2
48,6
49,3
50,4
51,3
52,3
53,1
54,5
55,2
56,3
57,3
58,5
59,4
60,5
61,5
62,4
63,4
64,3
65,4
66,2
67,1
68,2
69,1
70,3
71,2
72,2
73,4
74,2
75,5
76,2
77,3
78,5
79,3
80,2
81,2
82,4
83,4
84,3
85,2
86,2
87,4
88,3
89,3
90,4
91,2
92,3
93,2
94,4
95,4
96,3
97,3
98,3
99,4
