Generation,Best,Worse,Average
1,18.5341,4839.66,6.9526e-310
2,15.0785,167.903,100.897
3,15.0785,154.956,24.1053
4,12.8705,14383.3,23.0186
5,12.8705,53.6665,162.587
6,12.8705,45.3451,20.118
7,12.3663,222.199,19.6684
8,11.1746,277.276,20.8944
9,11.1746,277.646,23.9403
10,11.1746,168.203,22.579
11,11.1746,277.646,22.4579
12,11.1746,222.553,26.8206
13,11.1746,51.4536,24.4384
14,11.1746,277.646,19.3446
15,9.15298,222.553,25.3024
16,9.15298,151.208,24.9433
17,9.15298,552.666,21.8915
18,9.15298,4956.35,33.3808
19,9.15298,302.248,71.1248
20,9.15298,302.248,31.9394
21,9.15298,246.956,25.0318
22,9.15298,246.459,25.5406
23,9.15298,343.407,24.7871
24,9.15298,552.666,20.7972
25,9.15298,232.369,28.6023
26,9.15298,302.248,21.1525
27,9.15298,442.229,21.7013
28,9.15298,48.6413,21.9974
29,9.15298,56.345,17.7428
30,9.15298,4956.35,18.3975
31,9.15298,232.369,71.7365
32,9.15298,4956.35,21.2616
33,9.15298,159.021,116.756
34,9.15298,60.1058,29.2603
35,9.15298,246.237,19.0606
36,9.15298,232.369,34.8787
37,9.15298,150.165,25.8903
38,9.15298,232.369,19.7046
39,9.15298,44.0607,26.4887
40,9.15298,246.237,17.6717
41,9.15298,234.077,20.5648
42,9.15298,552.666,18.8015
43,9.15298,552.666,25.4712
44,9.15298,150.165,23.77
45,9.14652,232.369,19.8596
46,9.14652,161.28,23.7513
47,9.14652,436.881,20.9964
48,9.14652,259.083,23.5658
49,9.14652,4956.35,19.3631
50,9.14652,28.0723,66.3627
51,9.14652,552.666,16.8546
52,9.14652,223.819,26.3858
53,9.14652,67.2462,18.9846
54,9.14652,259.083,17.344
55,9.14652,223.819,22.45
56,9.14652,68.8156,20.1698
57,9.14652,48.4617,29.7061
58,9.14652,244.275,19.0378
59,9.14652,2730.89,22.1802
60,9.14652,552.666,44.2394
61,9.00296,228.339,25.0548
62,9.00296,366.829,29.5514
63,9.00296,150.903,23.781
64,9.00296,206.924,19.2525
65,9.00296,223.819,20.5194
66,9.00296,117.852,20.8829
67,9.00296,105.188,19.5285
68,9.00296,246.39,18.1754
69,9.00296,247.323,24.8787
70,9.00296,228.726,27.8501
71,9.00296,246.45,24.8295
72,9.00296,245.74,23.2066
73,9.00296,246.39,20.6637
74,9.00296,223.819,23.8013
75,9.00296,529.047,21.8699
76,9.00296,535.617,27.7513
77,9.00296,150.039,29.3769
78,9.00296,228.339,22.5953
79,8.92728,248.217,25.8238
80,8.92728,243.151,23.7465
81,8.67581,243.151,23.3578
82,8.67581,243.151,22.9655
83,8.67581,134.511,24.0493
84,8.67581,831.588,21.7679
85,8.67581,697.671,27.9031
86,8.67581,246.583,34.9769
87,8.67581,106.515,26.7091
88,8.52615,248.534,21.1214
89,8.52615,993.766,31.482
90,8.52615,697.671,30.7531
91,7.33555,42.5284,34.9958
92,7.33555,243.605,17.3981
93,7.33555,246.865,23.6132
94,7.33555,246.583,24.0911
95,7.33555,1391.68,26.6291
96,6.56438,124.031,46.8762
97,6.56438,143.435,21.9508
98,6.56438,2086.25,21.9451
99,6.56438,246.865,39.4609
