Generation,Diversity
1,29
2,28
3,24
4,23
5,26
6,29
7,25
8,27
9,19
10,28
11,25
12,26
13,20
14,18
15,25
16,24
17,22
18,20
19,23
20,24
21,22
22,21
23,21
24,23
25,24
26,20
27,24
28,23
29,18
30,25
31,23
32,26
33,23
34,26
35,26
36,24
37,23
38,26
39,27
40,26
41,25
42,22
43,24
44,22
45,18
46,18
47,21
48,26
49,27
50,24
51,21
52,24
53,21
54,25
55,23
56,24
57,27
58,16
59,20
60,23
61,27
62,25
63,26
64,19
65,22
66,22
67,25
68,24
69,22
70,21
71,23
72,17
73,26
74,23
75,20
76,23
77,24
78,22
79,22
80,28
81,19
82,25
83,25
84,27
85,23
86,29
87,24
88,28
89,22
90,26
91,22
92,20
93,26
94,20
95,20
96,24
97,26
98,21
99,21
100,25
101,25
102,22
103,19
104,21
105,25
106,26
107,26
108,21
109,24
110,20
111,24
112,24
113,19
114,23
115,23
116,20
117,23
118,20
119,22
120,22
121,24
122,22
123,25
124,23
125,27
126,26
127,21
128,20
129,22
130,23
131,25
132,25
133,22
134,24
135,20
136,24
137,22
138,20
139,25
140,25
141,21
142,24
143,20
144,26
145,26
146,27
147,21
148,25
149,23
150,21
151,23
152,22
153,28
154,25
155,28
156,20
157,24
158,27
159,22
160,23
161,22
162,21
163,24
164,21
165,29
166,24
167,22
168,23
169,19
170,23
171,20
172,21
173,25
174,25
175,22
176,25
177,21
178,19
179,21
180,24
181,22
182,19
183,20
184,25
185,22
186,25
187,17
188,24
189,24
190,21
191,20
192,23
193,20
194,27
195,23
196,22
197,25
198,20
199,23
200,28
201,22
202,20
203,20
204,26
205,21
206,21
207,24
208,24
209,21
210,21
211,17
212,22
213,25
214,20
215,26
216,25
217,22
218,19
219,17
220,25
221,30
222,29
223,25
224,22
225,24
226,23
227,21
228,25
229,18
230,23
231,25
232,25
233,22
234,24
235,23
236,25
237,22
238,24
239,26
240,20
241,23
242,21
243,25
244,21
245,23
246,20
247,24
248,24
249,25
250,24
251,24
252,23
253,19
254,20
255,25
256,22
257,24
258,26
259,26
260,20
261,23
262,19
263,21
264,24
265,20
266,27
267,19
268,23
269,24
270,25
271,23
272,20
273,29
274,26
275,21
276,22
277,25
278,26
279,21
280,24
281,25
282,23
283,26
284,23
285,21
286,20
287,18
288,21
289,19
290,18
291,22
292,20
293,16
294,24
295,18
296,22
297,22
298,20
299,23
300,22
301,20
302,26
303,23
304,23
305,25
306,22
307,24
308,24
309,21
310,27
311,23
312,23
313,23
314,24
315,23
316,22
317,21
318,21
319,22
320,25
321,26
322,21
323,20
324,27
325,22
326,20
327,27
328,16
329,20
330,21
331,23
332,24
333,23
334,18
335,22
336,25
337,21
338,21
339,25
340,20
341,21
342,30
343,23
344,24
345,23
346,25
347,20
348,27
349,22
350,21
351,19
352,23
353,25
354,26
355,26
356,27
357,25
358,23
359,27
360,21
361,23
362,26
363,25
364,18
365,22
366,22
367,20
368,19
369,24
370,24
371,20
372,21
373,25
374,29
375,24
376,27
377,21
378,24
379,25
380,26
381,19
382,14
383,20
384,27
385,18
386,25
387,25
388,21
389,21
390,19
391,20
392,22
393,18
394,24
395,17
396,21
397,22
398,25
399,20
400,22
401,25
402,19
403,22
404,23
405,24
406,20
407,25
408,26
409,24
410,22
411,23
412,23
413,19
414,26
415,20
416,17
417,27
418,23
419,24
420,21
421,24
422,18
423,24
424,22
425,22
426,23
427,19
428,27
429,21
430,24
431,30
432,20
433,24
434,21
435,21
436,19
437,20
438,25
439,22
440,21
441,19
442,20
443,21
444,24
445,22
446,21
447,22
448,21
449,24
450,23
451,25
452,21
453,22
454,18
455,22
456,25
457,22
458,22
459,21
460,29
461,24
462,22
463,21
464,26
465,23
466,25
467,20
468,28
469,22
470,19
471,20
472,22
473,24
474,22
475,22
476,27
477,18
478,20
479,23
480,17
481,21
482,23
483,15
484,22
485,23
486,29
487,21
488,27
489,17
490,23
491,24
492,19
493,24
494,20
495,25
496,21
497,21
498,23
499,26
