Generation,Diversity
1,64
2,46
3,39
4,32
5,21
6,18
7,19
8,15
9,19
10,16
11,21
12,21
13,28
14,23
15,26
16,28
17,29
18,27
19,22
20,25
21,23
22,19
23,20
24,23
25,25
26,18
27,21
28,21
29,24
30,24
31,29
32,27
33,25
34,28
35,28
36,20
37,23
38,23
39,19
40,25
41,31
42,26
43,22
44,27
45,26
46,24
47,24
48,30
49,25
50,24
51,24
52,27
53,25
54,23
55,27
56,24
57,25
58,23
59,22
60,24
61,24
62,32
63,35
64,33
65,28
66,38
67,33
68,30
69,33
70,26
71,30
72,25
73,25
74,27
75,27
76,29
77,29
78,31
79,32
80,26
81,29
82,32
83,33
84,26
85,31
86,28
87,24
88,26
89,31
90,29
91,34
92,35
93,29
94,30
95,29
96,30
97,32
98,27
99,23
