Generation,Best,Worse,Average
1,13.4844,33.746,6.95295e-310
2,13.4844,31.9762,18.0823
3,13.4844,37.4914,16.9886
4,13.4844,37.4914,17.1138
5,13.4844,37.4914,17.0477
6,13.4844,37.4914,17.1316
7,13.4844,31.9762,16.8846
8,13.4844,37.4914,16.8436
9,13.4844,37.4914,16.7277
10,13.4844,37.4914,17.1208
11,13.4844,37.4914,17.2083
12,13.4844,31.9762,16.9574
13,13.4844,31.9762,16.7914
14,13.4844,31.9762,16.9299
15,13.4844,31.9762,16.7836
16,13.4844,37.4914,17.0704
17,13.4844,31.9762,17.0497
18,13.4844,31.9762,16.9626
19,13.4844,37.4914,16.964
20,13.4844,31.9762,17.2984
21,13.4844,31.9762,16.8446
22,13.4844,31.9762,16.8697
23,13.4844,37.4914,17.0135
24,13.4844,31.9762,17.2681
25,13.4844,31.9762,17.128
26,13.4844,31.9762,16.8432
27,13.4844,37.4914,17.0638
28,13.4844,37.4914,17.2243
29,13.4844,37.4914,16.9917
30,13.4844,37.4914,16.9593
31,13.4844,31.9762,16.9613
32,13.4844,37.4914,17.1553
33,13.4844,31.9762,17.0413
34,13.4844,31.9762,16.6713
35,13.4844,37.4914,16.9463
36,13.4844,31.9762,17.0654
37,13.4844,37.4914,17.0096
38,13.4844,37.4914,17.041
39,13.4844,31.9762,17.1247
40,13.4844,37.4914,16.9376
41,13.4844,73.4891,16.8147
42,13.4844,31.9762,17.2733
43,13.4844,31.9762,16.9964
44,13.4844,37.4914,17.0226
45,13.4844,37.4914,16.6904
46,13.4844,31.9762,16.9434
47,13.4844,37.4914,16.9728
48,13.4844,37.4914,16.8609
49,13.4844,37.4914,17.0953
