Generation,Diversity
1,64
2,46
3,36
4,32
5,25
6,22
7,19
8,14
9,14
10,9
11,10
12,15
13,17
14,19
15,16
16,11
17,13
18,14
19,16
20,13
21,13
22,15
23,18
24,20
25,18
26,21
27,25
28,23
29,26
30,24
31,25
32,30
33,28
34,25
35,28
36,33
37,31
38,29
39,25
40,30
41,29
42,25
43,28
44,24
45,25
46,28
47,21
48,27
49,20
50,19
51,24
52,23
53,23
54,18
55,26
56,24
57,30
58,30
59,20
60,20
61,25
62,19
63,26
64,23
65,24
66,26
67,28
68,22
69,22
70,19
71,24
72,29
73,28
74,27
75,24
76,19
77,18
78,22
79,26
80,25
81,26
82,28
83,19
84,25
85,18
86,28
87,23
88,30
89,29
90,32
91,29
92,31
93,28
94,30
95,27
96,35
97,34
98,33
99,34
