Generation,Diversity
1,71
2,52
3,51
4,40
5,35
6,30
7,26
8,21
9,17
10,15
11,12
12,10
13,14
14,12
15,12
16,16
17,8
18,9
19,13
20,11
21,11
22,15
23,11
24,12
25,12
26,10
27,11
28,8
29,9
30,11
31,10
32,10
33,8
34,10
35,11
36,10
37,8
38,10
39,10
40,11
41,14
42,11
43,11
44,13
45,11
46,14
47,13
48,12
49,9
50,10
51,11
52,13
53,13
54,12
55,10
56,11
57,14
58,8
59,11
60,14
61,13
62,9
63,10
64,11
65,9
66,9
67,9
68,12
69,10
70,10
71,12
72,12
73,8
74,7
75,10
76,10
77,12
78,8
79,11
80,11
81,10
82,10
83,11
84,10
85,13
86,9
87,11
88,11
89,9
90,10
91,9
92,10
93,8
94,11
95,11
96,10
97,15
98,15
99,10
