Gerneration,Depth average
1,2.76471
2,2.80392
3,2.82353
4,2.86275
5,2.68627
6,2.88235
7,2.86275
8,2.78431
9,2.86275
10,2.78431
11,2.82353
12,2.76471
13,2.76471
14,2.80392
15,2.7451
16,2.84314
17,2.92157
18,2.7451
19,2.88235
20,2.76471
21,2.78431
22,2.76471
23,2.82353
24,2.84314
25,2.86275
26,2.76471
27,2.78431
28,2.78431
29,2.76471
30,2.82353
31,2.70588
32,2.90196
33,2.80392
34,2.78431
35,2.88235
36,2.72549
37,2.80392
38,2.88235
39,2.7451
40,2.82353
41,2.78431
42,2.76471
43,2.72549
44,2.86275
45,2.78431
46,2.76471
47,2.82353
48,2.78431
49,2.7451
50,2.82353
51,2.94118
52,2.7451
53,2.80392
54,2.76471
55,2.76471
56,2.86275
57,2.68627
58,2.68627
59,2.76471
60,2.86275
61,2.80392
62,2.68627
63,2.78431
64,2.72549
65,2.80392
66,2.88235
67,2.84314
68,2.76471
69,2.7451
70,2.70588
71,2.82353
72,2.78431
73,2.7451
74,2.84314
75,2.86275
76,2.84314
77,2.82353
78,2.84314
79,2.76471
80,2.76471
81,2.80392
82,2.84314
83,2.88235
84,2.82353
85,2.80392
86,2.76471
87,2.84314
88,2.72549
89,2.78431
90,2.78431
91,2.70588
92,2.76471
93,2.80392
94,2.76471
95,2.78431
96,2.86275
97,2.68627
98,2.78431
99,2.84314
100,2.84314
101,2.88235
102,2.7451
103,2.80392
104,2.76471
105,2.80392
106,2.78431
107,2.78431
108,2.78431
109,2.86275
110,2.94118
111,2.78431
112,2.80392
113,2.76471
114,2.70588
115,2.82353
116,2.76471
117,2.82353
118,2.82353
119,2.78431
120,2.88235
121,2.80392
122,2.78431
123,2.80392
124,2.78431
125,2.78431
126,2.80392
127,2.78431
128,2.80392
129,2.80392
130,2.88235
131,2.76471
132,2.78431
133,2.84314
134,2.76471
135,2.84314
136,2.80392
137,2.84314
138,2.80392
139,2.82353
140,2.78431
141,2.76471
142,2.86275
143,2.78431
144,2.76471
145,2.78431
146,2.7451
147,2.82353
148,2.78431
149,2.86275
150,2.76471
151,2.88235
152,2.82353
153,2.78431
154,2.70588
155,2.80392
156,2.76471
157,2.84314
158,2.82353
159,2.7451
160,2.78431
161,2.84314
162,2.76471
163,2.80392
164,2.78431
165,2.84314
166,2.76471
167,2.84314
168,2.68627
169,2.78431
170,2.7451
171,2.84314
172,2.76471
173,2.86275
174,2.80392
175,2.68627
176,2.84314
177,2.86275
178,2.80392
179,2.78431
180,2.76471
181,2.76471
182,2.86275
183,2.76471
184,2.76471
185,2.72549
186,2.76471
187,2.76471
188,2.78431
189,2.78431
190,2.7451
191,2.84314
192,2.7451
193,2.80392
194,2.84314
195,2.82353
196,2.80392
197,2.7451
198,2.7451
199,2.72549
200,2.88235
201,2.80392
202,2.90196
203,2.80392
204,2.76471
205,2.82353
206,2.72549
207,2.7451
208,2.76471
209,2.84314
210,2.76471
211,2.80392
212,2.76471
213,2.86275
214,2.76471
215,2.76471
216,2.88235
217,2.82353
218,2.78431
219,2.78431
220,2.80392
221,2.80392
222,2.7451
223,2.86275
224,2.72549
225,2.78431
226,2.80392
227,2.78431
228,2.82353
229,2.68627
230,2.84314
231,2.78431
232,2.82353
233,2.84314
234,2.90196
235,2.7451
236,2.72549
237,2.78431
238,2.82353
239,2.70588
240,2.70588
