Generation,Best,Worse,Average
1,18.5087,433.848,6.95288e-310
2,18.1407,433.848,27.8986
3,18.1407,461.829,41.3206
4,18.1407,461.829,82.8824
5,18.1407,461.829,86.1189
6,18.1407,461.829,65.4416
7,18.1407,461.829,71.339
8,18.1407,597.019,75.293
9,18.1407,461.829,inf
10,18.1407,461.829,80.8784
11,18.1407,461.829,73.5279
12,18.1407,461.829,95.078
13,18.1407,461.829,78.8944
14,18.1407,461.829,84.653
15,18.1407,994.129,86.4412
16,18.1407,597.019,inf
17,18.1407,461.829,inf
18,18.1407,461.829,inf
19,18.1407,461.829,67.6034
20,18.1407,14785.3,71.1638
21,18.1407,461.829,226.546
22,18.1407,994.129,80.9672
23,18.1407,461.829,70.8899
24,18.1407,461.829,101.623
25,18.1407,461.829,64.3321
26,18.1407,14785.3,59.0584
27,18.1407,994.129,270.091
28,18.1407,461.829,inf
29,18.1407,461.829,inf
30,18.1407,461.829,78.4774
31,18.1407,461.829,85.6843
32,18.1407,461.829,70.4999
33,18.1407,994.129,80.7698
34,18.1407,461.829,inf
35,18.1407,461.829,65.8237
36,18.1407,597.019,64.8564
37,18.1407,461.829,inf
38,18.1407,461.829,63.2878
39,18.1407,461.829,inf
40,18.1407,461.829,93.6092
41,18.1407,461.829,62.5703
42,18.1407,461.829,84.5495
43,18.1407,461.829,62.085
44,18.1407,461.829,115.164
45,18.1407,461.829,76.7925
46,18.1407,461.829,90.3869
47,18.1407,461.829,70.0097
48,18.1407,461.829,82.0468
49,18.1407,14785.3,80.441
50,18.1407,461.829,214.462
51,18.1407,461.829,75.9071
52,18.1407,461.829,91.3752
53,18.1407,461.829,100.535
54,18.1407,461.829,118.065
55,18.1407,14785.3,69.1964
56,18.1407,461.829,375.157
57,18.1407,461.829,86.3709
58,18.1407,461.829,62.6494
59,18.1407,461.829,71.5825
60,18.1407,461.829,89.0816
61,18.1407,461.829,88.4223
62,18.1407,461.829,92.6788
63,18.1407,461.829,79.5369
64,18.1407,461.829,91.4616
65,18.1407,461.829,54.9103
66,18.1407,14785.3,96.5666
67,18.1407,597.019,209.478
68,18.1407,461.829,inf
69,18.1407,597.019,42.251
70,18.1407,461.829,inf
71,18.1407,994.129,79.888
72,18.1407,461.829,inf
73,18.1407,461.829,95.762
74,18.1407,461.829,73.4761
75,18.1407,461.829,71.9222
76,18.1407,461.829,82.623
77,18.1407,461.829,82.0331
78,18.1407,461.829,82.2952
79,18.1407,461.829,75.653
80,18.1407,461.829,80.2225
81,18.1407,461.829,102.035
82,18.1407,461.829,84.9042
83,18.1407,461.829,75.5431
84,18.1407,461.829,68.3249
85,18.1407,461.829,105.361
86,18.1407,461.829,50.635
87,18.1407,461.829,71.0883
88,18.1407,461.829,inf
89,18.1407,461.829,77.1575
90,18.1407,461.829,inf
91,18.1407,994.129,94.1171
92,18.1407,461.829,inf
93,18.1407,14785.3,67.394
94,18.1407,461.829,222.162
95,18.1407,461.829,90.5989
96,18.1407,461.829,93.7061
97,18.1407,461.829,79.6793
98,18.1407,461.829,72.6447
99,18.1407,461.829,80.3344
