Generation,Best,Worse,Average
1,18.5712,24.3711,6.95311e-310
2,18.5712,70.6457,20.3012
3,18.5712,24.3711,20.4745
4,18.5712,24.3711,19.8514
5,18.5712,38.0105,20.089
6,18.5712,70.6457,20.0201
7,18.5712,24.3711,20.5973
8,18.5712,24.3711,19.6523
9,18.5712,24.3711,19.865
10,18.5712,24.3711,20.0066
11,18.5712,24.3711,19.8599
12,18.5712,24.3711,19.9461
13,18.5712,24.3711,19.8312
14,18.5712,24.3711,20.246
15,18.5712,70.6457,20.284
16,18.5712,24.3711,20.5393
17,18.5712,24.3711,20.0044
18,18.5712,38.0105,19.8129
19,18.5712,24.3711,20.2613
20,18.5712,24.3711,20.0939
21,18.5712,24.3711,20.3358
22,18.5712,24.3711,20.2429
23,18.5712,24.3711,19.8936
24,18.5712,24.3711,20.1389
25,18.5712,24.3711,20.1403
26,18.5712,24.3711,20.1591
27,18.5712,24.3711,20.0249
28,18.5712,38.0105,20.1666
29,18.5712,24.3711,20.4525
30,18.5712,24.3711,19.9247
31,18.5712,24.3711,20.1141
32,18.5712,24.3711,20.0962
33,18.5712,24.3711,19.8636
34,18.5712,24.3711,19.8678
35,18.5712,24.3711,20.2692
36,18.5712,24.3711,20.0664
37,18.5712,38.0105,19.9595
38,18.5712,24.3711,20.3684
39,18.5712,38.0105,19.9015
40,18.5712,24.3711,20.1825
41,18.5712,70.6457,20.0377
42,18.5712,24.3711,21.5123
43,18.5712,24.3711,20.0916
44,18.5712,38.0105,20.1648
45,18.5712,24.3711,20.1101
46,18.5712,24.3711,19.8764
47,18.5712,24.3711,19.8392
48,18.5712,24.3711,19.9186
49,18.5712,24.3711,19.9521
