Gerneration,Depth average
1,3.9505
2,3.31683
3,2.93069
4,2.76238
5,2.90099
6,3.0495
7,3.51485
8,3.72277
9,4.25743
10,4.37624
11,5.13861
12,5.68317
13,5.93069
14,6
15,5.88119
16,5.76238
17,5.71287
18,5.62376
19,5.53465
20,5.32673
21,4.91089
22,4.79208
23,4.52475
24,4.70297
25,5
26,5.20792
27,5.16832
28,5.23762
29,5.24752
30,5.9604
31,6.56436
32,6.81188
33,7.36634
34,7.51485
35,7.34653
36,7.59406
37,7.41584
38,7.42574
39,7.0297
40,6.54455
41,6.21782
42,6.29703
43,5.94059
44,6.0495
45,6.0297
46,6.05941
47,6.28713
48,6.17822
49,6.30693
50,6.67327
51,6.58416
52,6.24752
53,6.0396
54,6.20792
55,6.38614
56,6.56436
57,6.71287
58,7.05941
59,6.77228
60,6.53465
61,6.86139
62,6.77228
63,6.86139
64,6.93069
65,6.89109
66,7.31683
67,7.15842
68,7.11881
69,7.19802
70,7.22772
71,6.9604
72,6.83168
73,6.82178
74,6.9901
75,6.61386
76,7.07921
77,6.71287
78,6.68317
79,6.67327
80,6.85149
81,7.09901
82,7.26733
83,7.0099
84,7.18812
85,7.48515
86,7.0297
87,7.0396
88,7.23762
89,7.05941
90,7.24752
91,7.13861
92,6.90099
93,6.83168
94,7.10891
95,7.42574
96,7.15842
97,7
98,7.19802
99,6.91089
