Generation,Diversity
1,65
2,57
3,39
4,36
5,34
6,27
7,29
8,30
9,31
10,34
11,30
12,29
13,24
14,23
15,25
16,26
17,28
18,25
19,21
20,20
21,19
22,16
23,19
24,18
25,18
26,25
27,19
28,17
29,15
30,19
31,16
32,17
33,19
34,17
35,16
36,16
37,17
38,15
39,15
40,16
41,18
42,22
43,23
44,25
45,25
46,22
47,22
48,17
49,21
50,21
51,23
52,21
53,25
54,27
55,32
56,31
57,28
58,33
59,31
60,30
61,29
62,33
63,27
64,25
65,24
66,26
67,21
68,25
69,30
70,26
71,29
72,26
73,20
74,24
75,21
76,20
77,18
78,18
79,21
80,20
81,20
82,21
83,21
84,22
85,19
86,19
87,20
88,20
89,24
90,20
91,21
92,23
93,27
94,28
95,22
96,22
97,22
98,27
99,26
