Gerneration,Depth average
1,4.24752
2,3.66337
3,3.44554
4,3.56436
5,3.88119
6,3.85149
7,3.61386
8,3.33663
9,3.10891
10,3.34653
11,3.10891
12,3.77228
13,3.91089
14,4.14851
15,4.91089
16,4.88119
17,4.9703
18,5.19802
19,5.14851
20,5.54455
21,5.81188
22,5.61386
23,5.32673
24,5.35644
25,5.47525
26,5.93069
27,6
28,5.53465
29,5.60396
30,5.70297
31,5.63366
32,5.49505
33,5.37624
34,5.59406
35,5.83168
36,5.50495
37,5.31683
38,5.21782
39,5.32673
40,5.09901
41,5.0495
42,4.64356
43,4.62376
44,4.90099
45,4.59406
46,4.34653
47,4.26733
48,4.31683
49,4.25743
50,4.14851
51,4.30693
52,4.24752
53,4.47525
54,4.16832
55,4.08911
56,4.10891
57,4.06931
58,4.25743
59,4.21782
60,4.35644
61,4.30693
62,4.17822
63,4.22772
64,4.20792
65,4.24752
66,4.42574
67,4.36634
68,4.46535
69,4.42574
70,4.36634
71,4.29703
72,4.35644
73,4.44554
74,4.18812
75,4.23762
76,4.30693
77,4.31683
78,4.22772
79,4.32673
80,4.28713
81,4.27723
82,4.28713
83,4.25743
84,4.23762
85,4.38614
86,4.39604
87,4.14851
88,4.17822
89,4.29703
90,4.09901
91,4.24752
92,4.23762
93,4.53465
94,4.36634
95,4.43564
96,4.19802
97,4.27723
98,4.21782
99,4.15842
