Generation,Diversity
1,1
2,3
3,1
4,2
5,4
6,3
7,1
8,2
9,1
10,2
11,3
12,2
13,1
14,4
15,3
16,2
17,3
18,3
19,3
20,2
21,3
22,1
23,1
24,1
25,1
26,3
27,1
28,3
29,1
30,3
31,2
32,2
33,1
34,3
35,3
36,3
37,1
38,3
39,2
40,1
41,1
42,3
43,3
44,2
45,2
46,3
47,2
48,2
49,3
50,1
51,4
52,2
53,2
54,4
55,1
56,1
57,2
58,2
59,1
60,2
61,1
62,3
63,3
64,1
65,4
66,1
67,2
68,2
69,1
70,1
71,3
72,3
73,1
74,1
75,2
76,1
77,2
78,1
79,2
80,1
81,1
82,3
83,1
84,3
85,4
86,3
87,1
88,2
89,2
90,1
91,2
92,1
93,2
94,3
95,1
96,2
97,2
98,2
99,2
100,1
101,2
102,3
103,3
104,1
105,2
106,1
107,1
108,3
109,1
110,2
111,2
112,1
113,1
114,4
115,3
116,3
117,3
118,2
119,1
120,1
121,3
122,3
123,4
124,1
125,2
126,2
127,3
128,3
129,4
130,2
131,3
132,1
133,3
134,4
135,1
136,2
137,5
138,2
139,3
140,1
141,1
142,3
143,1
144,2
145,2
146,3
147,3
148,2
149,2
150,2
151,2
152,3
153,3
154,1
155,2
156,2
157,2
158,1
159,4
160,2
161,2
162,4
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,1
171,3
172,4
173,3
174,3
175,2
176,1
177,6
178,2
179,1
180,5
181,5
182,4
183,3
184,2
185,3
186,4
187,4
188,3
189,4
190,1
191,2
192,1
193,3
194,2
195,3
196,3
197,2
198,2
199,2
200,1
201,3
202,3
203,1
204,2
205,2
206,2
207,2
208,1
209,2
210,3
211,4
212,2
213,3
214,1
215,2
216,1
217,2
218,2
219,2
220,1
221,1
222,2
223,3
224,2
225,3
226,1
227,2
228,3
229,3
230,1
231,2
232,3
233,2
234,1
235,1
236,1
237,2
238,2
239,4
240,1
241,1
242,2
243,3
244,1
245,3
246,2
247,4
248,2
249,2
250,1
251,3
252,3
253,4
254,1
255,1
256,2
257,3
258,2
259,1
260,1
261,1
262,4
263,5
264,3
265,3
266,3
267,3
268,3
269,1
270,1
271,3
272,2
273,2
274,2
275,3
276,4
277,2
278,1
279,2
280,2
281,2
282,3
283,2
284,1
285,1
286,4
287,2
288,2
289,3
290,2
291,1
292,1
293,4
294,2
295,1
296,2
297,2
298,2
299,4
300,2
301,2
302,2
303,2
304,2
305,4
306,2
307,1
308,4
309,4
310,4
311,2
312,1
313,2
314,3
315,2
316,2
317,4
318,5
319,3
320,4
321,3
322,1
323,4
324,2
325,3
326,3
327,2
328,3
329,1
330,3
331,3
332,3
333,1
334,3
335,3
336,1
337,2
338,2
339,2
340,4
341,6
342,3
343,4
344,2
345,4
346,2
347,3
348,2
349,3
350,2
351,2
352,3
353,2
354,2
355,2
356,3
357,1
358,2
359,3
360,1
361,2
362,2
363,1
364,3
365,1
366,1
367,4
368,3
369,2
370,1
371,1
372,5
373,3
374,3
375,3
376,3
377,1
378,3
379,4
380,1
381,2
382,1
383,3
384,1
385,3
386,2
387,1
388,2
389,1
390,2
391,2
392,2
393,3
394,3
395,1
396,1
397,2
398,4
399,1
400,3
401,1
402,2
403,4
404,2
405,3
406,1
407,2
408,3
409,4
410,3
411,5
412,3
413,1
414,4
415,1
416,3
417,2
418,1
419,2
420,3
421,3
422,1
423,2
424,2
425,2
426,1
427,4
428,2
429,3
430,3
431,2
432,2
433,4
434,3
435,3
436,5
437,3
438,1
439,1
440,5
441,1
442,1
443,2
444,3
445,2
446,3
447,1
448,4
449,1
450,2
451,4
452,3
453,3
454,3
455,2
456,2
457,2
458,4
459,2
460,3
461,4
462,2
463,1
464,1
465,3
466,2
467,2
468,1
469,2
470,3
471,3
472,1
473,5
474,2
475,4
476,4
477,2
478,1
479,2
480,1
481,2
482,3
483,2
484,2
485,2
486,2
487,2
488,1
489,2
490,1
491,1
492,3
493,2
494,1
495,2
496,1
497,4
498,2
499,5
