Generation,Diversity
1,64
2,46
3,27
4,13
5,8
6,9
7,4
8,4
9,3
10,3
11,2
12,1
13,1
14,1
15,2
16,3
17,3
18,4
19,3
20,1
21,3
22,2
23,2
24,5
25,3
26,4
27,4
28,3
29,2
30,4
31,4
32,4
33,4
34,5
35,4
36,3
37,1
38,4
39,3
40,5
41,3
42,5
43,4
44,2
45,2
46,2
47,3
48,4
49,1
50,3
51,2
52,1
53,3
54,1
55,4
56,3
57,2
58,5
59,3
60,4
61,3
62,3
63,3
64,3
65,2
66,2
67,3
68,4
69,2
70,1
71,2
72,4
73,3
74,3
75,3
76,4
77,1
78,4
79,1
80,2
81,2
82,2
83,1
84,4
85,4
86,2
87,4
88,5
89,4
90,2
91,2
92,3
93,2
94,3
95,4
96,4
97,2
98,3
99,3
