Gerneration,Depth average
1,7.28713
2,7.20792
3,7.42574
4,7.42574
5,7.25743
6,7.26733
7,7.50495
8,7.34653
9,7.32673
10,7.35644
11,7.15842
12,7.42574
13,7.17822
14,7.26733
15,7.37624
16,7.52475
17,7.33663
18,7.18812
19,7.27723
20,7.41584
21,7.32673
22,7.36634
23,7.39604
24,7.13861
25,7.30693
26,7.40594
27,7.21782
28,7.45545
29,7.21782
30,7.17822
31,7.26733
32,7.28713
33,7.35644
34,7.36634
35,7.18812
36,7.26733
37,7.20792
38,7.12871
39,7.30693
40,7.38614
41,7.23762
42,7.24752
43,7.53465
44,7.25743
45,7.24752
46,7.30693
47,7.52475
48,7.49505
49,7.38614
