Generation,Diversity
1,75
2,53
3,37
4,31
5,31
6,32
7,38
8,34
9,23
10,28
11,34
12,35
13,31
14,31
15,38
16,42
17,40
18,41
19,46
20,43
21,43
22,49
23,51
24,51
25,56
26,53
27,52
28,47
29,43
30,45
31,45
32,52
33,47
34,43
35,43
36,54
37,55
38,46
39,44
40,46
41,35
42,40
43,39
44,43
45,41
46,51
47,50
48,47
49,47
50,50
51,51
52,50
53,39
54,47
55,49
56,42
57,45
58,44
59,47
60,51
61,50
62,42
63,46
64,41
65,41
66,41
67,44
68,49
69,49
70,41
71,51
72,48
73,45
74,47
75,46
76,46
77,53
78,43
79,49
80,53
81,52
82,52
83,47
84,47
85,44
86,41
87,48
88,44
89,46
90,48
91,48
92,60
93,54
94,51
95,46
96,51
97,56
98,52
99,47
