Gerneration,Depth average
1,7.37126
2,6.41317
3,6.4491
4,6.41517
5,6.45309
6,6.4491
7,6.41916
8,6.4012
9,6.48902
10,6.43912
11,6.44711
12,6.43513
13,6.39521
14,6.38124
15,6.41916
16,6.39521
17,6.46307
18,6.38523
19,6.49102
20,6.49501
21,6.49501
22,6.43713
23,6.42914
24,6.41517
25,6.45908
26,6.48303
27,6.41517
28,6.41118
29,6.43114
30,6.42315
31,7.33733
32,7.29142
33,7.24152
34,7.3493
35,7.31737
36,7.20958
37,5.47505
38,5.44311
39,5.43912
40,5.47305
41,5.4511
42,5.501
43,5.47505
44,5.38723
45,5.49102
46,5.51098
47,5.48503
48,5.40918
49,5.48303
