Generation,Diversity
1,70
2,52
3,40
4,35
5,38
6,31
7,34
8,42
9,37
10,32
11,34
12,39
13,34
14,34
15,33
16,35
17,39
18,36
19,36
20,31
21,24
22,28
23,26
24,24
25,22
26,22
27,22
28,23
29,22
30,22
31,16
32,21
33,13
34,14
35,17
36,17
37,16
38,18
39,18
40,17
41,17
42,18
43,15
44,17
45,20
46,21
47,18
48,17
49,17
50,16
51,15
52,15
53,10
54,13
55,13
56,11
57,15
58,13
59,12
60,15
61,12
62,13
63,13
64,13
65,14
66,17
67,17
68,16
69,13
70,16
71,15
72,12
73,9
74,13
75,13
76,14
77,16
78,15
79,11
80,15
81,10
82,12
83,13
84,13
85,13
86,13
87,12
88,13
89,13
90,15
91,13
92,11
93,12
94,13
95,12
96,14
97,11
98,11
99,13
