Gerneration,Depth average
1,4.19802
2,3.49505
3,2.68317
4,2.52475
5,2.49505
6,2.39604
7,2.41584
8,2.35644
9,2.34653
10,2.37624
11,2.43564
12,2.43564
13,2.44554
14,2.48515
15,2.43564
16,2.39604
17,2.29703
18,2.19802
19,2.14851
20,2.11881
21,2.10891
22,2.06931
23,2.07921
24,2.05941
25,2.11881
26,2.17822
27,2.08911
28,2.05941
29,2.08911
30,2.12871
31,2.18812
32,2.18812
33,2.12871
34,2.12871
35,2.11881
36,2.09901
37,2.13861
38,2.10891
39,2.19802
40,2.21782
41,2.25743
42,2.32673
43,2.34653
44,2.33663
45,2.32673
46,2.41584
47,2.45545
48,2.47525
49,2.39604
50,2.44554
51,2.47525
52,2.47525
53,2.47525
54,2.47525
55,2.48515
56,2.53465
57,2.61386
58,2.58416
59,2.49505
60,2.53465
61,2.47525
62,2.48515
63,2.44554
64,2.47525
65,2.53465
66,2.55446
67,2.57426
68,2.48515
69,2.51485
70,2.55446
71,2.54455
72,2.48515
73,2.49505
74,2.50495
75,2.60396
76,2.62376
77,2.57426
78,2.57426
79,2.64356
80,2.52475
81,2.53465
82,2.62376
83,2.56436
84,2.52475
85,2.58416
86,2.50495
87,2.54455
88,2.60396
89,2.61386
90,2.58416
91,2.60396
92,2.56436
93,2.53465
94,2.58416
95,2.60396
96,2.67327
97,2.63366
98,2.61386
99,2.65347
