Gerneration,Depth average
1,4.0198
2,3.72277
3,3.82178
4,3.64356
5,3.36634
6,3.11881
7,2.80198
8,2.75248
9,2.68317
10,2.65347
11,2.71287
12,2.64356
13,2.74257
14,2.78218
15,2.78218
16,2.81188
17,2.74257
18,2.76238
19,2.75248
20,2.75248
21,2.71287
22,2.64356
23,2.63366
24,2.63366
25,2.60396
26,2.64356
27,2.70297
28,2.78218
29,2.68317
30,2.72277
31,2.74257
32,2.73267
33,2.69307
34,2.74257
35,2.70297
36,2.74257
37,2.68317
38,2.72277
39,2.69307
40,2.60396
41,2.68317
42,2.75248
43,2.77228
44,2.74257
45,2.69307
46,2.74257
47,2.79208
48,2.74257
49,2.80198
50,2.76238
51,2.73267
52,2.80198
53,2.81188
54,2.81188
55,2.73267
56,2.76238
57,2.78218
58,2.73267
59,2.79208
60,2.74257
61,2.69307
62,2.74257
63,2.69307
64,2.64356
65,2.66337
66,2.64356
67,2.67327
68,2.69307
69,2.68317
70,2.74257
71,2.61386
72,2.68317
73,2.70297
74,2.68317
75,2.73267
76,2.75248
77,2.72277
78,2.67327
79,2.71287
80,2.65347
81,2.79208
82,2.74257
83,2.78218
84,2.78218
85,2.70297
86,2.64356
87,2.83168
88,2.83168
89,2.76238
90,2.80198
91,2.74257
92,2.71287
93,2.69307
94,2.59406
95,2.66337
96,2.73267
97,2.79208
98,2.75248
99,2.68317
