Gerneration,Depth average
1,4.44554
2,3.77228
3,3.39604
4,3.55446
5,3.44554
6,3.49505
7,3.71287
8,3.65347
9,4
10,3.89109
11,3.77228
12,3.37624
13,3.66337
14,4.0198
15,4.30693
16,4.56436
17,4.9901
18,5.0198
19,5.45545
20,5.68317
21,5.62376
22,5.46535
23,5.14851
24,5.31683
25,5.0198
26,4.94059
27,4.82178
28,4.53465
29,4.9802
30,4.88119
31,4.68317
32,5.0396
33,5.17822
34,5.30693
35,5.39604
36,5.67327
37,5.75248
38,5.91089
39,5.30693
40,5.23762
41,5.18812
42,5.0099
43,4.93069
44,4.72277
45,4.64356
46,4.57426
47,3.9703
48,3.27723
49,3.19802
50,2.92079
51,2.94059
52,3.0198
53,3.0297
54,3.10891
55,2.92079
56,2.9505
57,2.88119
58,2.85149
59,2.78218
60,2.78218
61,2.74257
62,2.80198
63,2.76238
64,2.72277
65,2.70297
66,2.68317
67,2.66337
68,2.56436
69,2.65347
70,2.69307
71,2.70297
72,2.67327
73,2.68317
74,2.70297
75,2.67327
76,2.75248
77,2.80198
78,2.74257
79,2.72277
80,2.73267
81,2.67327
82,2.66337
83,2.66337
84,2.61386
85,2.70297
86,2.73267
87,2.62376
88,2.63366
89,2.64356
90,2.74257
91,2.75248
92,2.72277
93,2.71287
94,2.68317
95,2.73267
96,2.74257
97,2.77228
98,2.75248
99,2.71287
