Generation,Diversity
1,30
2,27
3,24
4,26
5,25
6,26
7,27
8,26
9,27
10,26
11,25
12,25
13,25
14,29
15,27
16,26
17,28
18,26
19,27
20,23
21,25
22,27
23,24
24,27
25,27
26,25
27,27
28,28
29,23
30,25
31,25
32,26
33,27
34,28
35,26
36,29
37,28
38,26
39,26
40,26
41,26
42,26
43,29
44,23
45,26
46,26
47,29
48,24
49,28
50,23
51,27
52,25
53,25
54,26
55,26
56,25
57,27
58,26
59,24
60,26
61,25
62,27
63,26
64,26
65,28
66,24
67,28
68,25
69,25
70,28
71,30
72,27
73,26
74,25
75,22
76,28
77,26
78,27
79,27
80,25
81,26
82,26
83,26
84,21
85,27
86,27
87,26
88,24
89,26
90,25
91,26
92,25
93,26
94,27
95,27
96,25
97,28
98,29
99,28
