Generation,Diversity
1,68
2,55
3,47
4,49
5,44
6,38
7,31
8,28
9,29
10,23
11,26
12,31
13,37
14,35
15,33
16,33
17,33
18,24
19,28
20,26
21,26
22,22
23,20
24,29
25,31
26,29
27,30
28,30
29,34
30,30
31,31
32,29
33,28
34,22
35,24
36,30
37,31
38,33
39,31
40,28
41,32
42,27
43,23
44,32
45,28
46,29
47,32
48,30
49,29
50,31
51,34
52,28
53,33
54,30
55,27
56,28
57,24
58,28
59,31
60,27
61,31
62,29
63,27
64,25
65,30
66,31
67,29
68,29
69,36
70,38
71,36
72,36
73,33
74,28
75,29
76,28
77,26
78,22
79,21
80,24
81,28
82,21
83,21
84,25
85,18
86,17
87,23
88,24
89,24
90,25
91,20
92,26
93,22
94,25
95,26
96,26
97,27
98,25
99,23
