Generation,Best,Worse,Average
1,18.7059,19.8798,6.95265e-310
2,18.7059,19.8798,18.9361
3,18.7059,37.194,18.9821
4,18.7059,19.8798,19.378
5,18.7059,19.8798,19.0385
6,18.7059,19.8798,18.8911
7,18.7059,19.8798,19.0281
8,18.7059,19.8798,18.9821
9,18.7059,25.1361,19.0051
10,18.7059,22.3434,18.9471
11,18.7059,19.8798,19.2864
12,18.7059,19.8798,18.9705
13,18.7059,20.2452,18.9591
14,18.7059,19.8798,18.9893
15,18.7059,19.8798,19.0051
16,18.7059,25.1361,18.9821
17,18.7059,19.8798,19.0391
18,18.7059,19.8798,19.0742
19,18.7059,20.2452,19.0742
20,18.7059,19.8798,19.0123
21,18.7059,19.8798,18.913
22,18.7059,20.2452,18.89
23,18.7059,20.2452,19.0857
24,18.7059,19.8798,19.0583
25,18.7059,25.1361,18.913
26,18.7059,19.8798,19.0965
27,18.7059,20.2452,18.9361
28,18.7059,19.8798,18.9662
29,18.7059,19.8798,18.9821
30,18.7059,19.8798,18.9821
31,18.7059,19.8798,18.913
32,18.7059,19.8798,18.9361
33,18.7059,19.8798,19.1892
34,18.7059,19.8798,19.0742
35,18.7059,19.8798,18.867
36,18.7059,25.1361,19.0281
37,18.7059,19.8798,19.0621
38,18.7059,19.8798,19.1075
39,18.7059,20.2452,18.9508
40,18.7059,19.8798,19.0123
41,18.7059,19.8798,19.0281
42,18.7059,22.3434,18.9591
43,18.7059,25.1361,19.0074
44,18.7059,20.2452,19.2408
45,18.7059,20.2452,19.0604
46,18.7059,19.8798,18.9212
47,18.7059,19.8798,18.9821
48,18.7059,19.8798,19.0051
49,18.7059,20.2452,19.0511
50,18.7059,19.8798,19.0583
51,18.7059,19.8798,19.0522
52,18.7059,19.8798,18.9634
53,18.7059,19.8798,18.9831
54,18.7059,19.8798,19.0511
55,18.7059,19.8798,18.89
56,18.7059,19.8798,19.0742
57,18.7059,19.8798,18.9924
58,18.7059,21.5836,19.0742
59,18.7059,19.8798,19.1215
60,18.7059,20.2452,18.9694
61,18.7059,19.8798,18.9662
62,18.7059,19.8798,19.0061
63,18.7059,19.8798,19.0615
64,18.7059,19.8798,18.9591
65,18.7059,19.8798,18.89
66,18.7059,19.8798,18.9361
67,18.7059,19.8798,18.9865
68,18.7059,19.8798,18.9591
69,18.7059,19.8798,19.0281
70,18.7059,20.2452,18.89
71,18.7059,19.8798,18.9893
72,18.7059,20.8342,19.0281
73,18.7059,19.8798,19.0249
74,18.7059,19.8798,19.0511
75,18.7059,19.8798,18.9591
76,18.7059,19.8798,19.0742
77,18.7059,37.194,18.9831
78,18.7059,20.2452,19.4367
79,18.7059,19.8798,19.0583
80,18.7059,19.8798,18.9464
81,18.7059,19.8798,19.0051
82,18.7059,20.2452,18.9865
83,18.7059,20.2452,18.9964
84,18.7059,19.8798,19.0123
85,18.7059,25.1361,19.0742
86,18.7059,19.8798,19.1082
87,18.7059,20.2452,18.9865
88,18.7059,19.8798,19.0627
89,18.7059,19.8798,18.867
90,18.7059,19.8798,19.0095
91,18.7059,19.8798,18.9634
92,18.7059,19.8798,19.0718
93,18.7059,19.8798,19.0051
94,18.7059,19.8798,19.0281
95,18.7059,19.8798,18.9821
96,18.7059,19.8798,19.0051
97,18.7059,20.2452,18.9821
98,18.7059,19.8798,19.0834
99,18.7059,22.3434,18.9591
100,18.7059,20.2452,18.9844
101,18.7059,19.8798,19.0133
102,18.7059,19.8798,18.9234
103,18.7059,19.8798,18.9464
104,18.7059,19.8798,19.0051
105,18.7059,19.8798,18.8484
106,18.7059,19.8798,19.0742
107,18.7059,19.8798,18.9591
