Generation,Diversity
1,61
2,47
3,37
4,28
5,28
6,22
7,18
8,16
9,12
10,15
11,17
12,20
13,17
14,15
15,14
16,18
17,17
18,18
19,14
20,15
21,20
22,12
23,17
24,18
25,22
26,17
27,18
28,17
29,17
30,19
31,14
32,14
33,16
34,17
35,14
36,9
37,13
38,17
39,13
40,13
41,13
42,17
43,12
44,11
45,11
46,15
47,17
48,14
49,14
50,14
51,16
52,16
53,16
54,15
55,17
56,17
57,17
58,18
59,13
60,12
61,14
62,14
63,16
64,12
65,14
66,14
67,19
68,20
69,16
70,14
71,14
72,16
73,17
74,17
75,17
76,12
77,13
78,16
79,14
80,17
81,19
82,15
83,16
84,13
85,13
86,12
87,14
88,11
89,13
90,12
91,14
92,18
93,16
94,16
95,14
96,14
97,14
98,16
99,18
