Generation,Best,Worse,Average
1,11.0969,568.904,6.95256e-310
2,11.0969,570.408,41.5802
3,9.91248,220.279,58.343
4,9.91248,177.039,33.1851
5,9.91248,245.196,23.8998
6,9.91248,181.055,36.9427
7,9.91248,245.196,29.231
8,9.91248,265.01,53.2982
9,9.91248,245.196,26.6195
10,9.91248,177.039,39.6961
11,9.91248,265.01,23.8306
12,9.91248,265.01,28.354
13,9.91248,245.196,37.2654
14,9.91248,265.01,35.9677
15,9.91248,265.01,36.0004
16,9.91248,265.01,35.4043
17,9.91248,245.196,49.7352
18,9.91248,245.196,29.3473
19,9.91248,265.01,28.8394
20,9.91248,265.01,42.1962
21,9.91248,265.01,37.9199
22,9.91248,177.039,40.5287
23,9.91248,245.196,33.712
24,9.91248,245.196,35.6398
25,9.91248,265.01,23.0113
26,9.91248,265.01,33.5101
27,9.91248,245.196,36.7179
28,9.91248,265.01,37.8109
29,9.91248,245.196,44.6552
30,9.91248,265.01,37.3487
31,9.91248,265.01,32.9619
32,9.91248,245.196,26.3937
33,9.91248,177.039,45.5053
34,9.91248,177.039,25.6548
35,9.91248,177.039,27.9922
36,9.91248,181.055,27.361
37,9.91248,265.01,33.7376
38,9.91248,265.01,29.4733
39,9.91248,245.196,29.7812
40,9.91248,245.196,31.4694
41,9.91248,265.01,29.4242
42,9.91248,177.039,29.1182
43,9.91248,181.055,25.5437
44,9.91248,265.01,22.9474
45,9.91248,245.196,33.7402
46,9.91248,177.039,22.9742
47,9.91248,265.01,27.329
48,9.91248,265.01,36.4786
49,9.91248,265.01,36.9362
50,9.91248,265.01,37.4879
51,9.91248,245.196,30.5834
52,9.91248,265.01,31.8146
53,9.91248,181.055,37.4563
54,9.91248,265.01,31.343
55,9.91248,265.01,31.2238
56,9.91248,265.01,38.9374
57,9.91248,177.039,25.0164
58,9.91248,265.01,26.1178
59,9.91248,265.01,34.285
60,9.91248,265.01,36.1883
61,9.91248,265.01,35.9716
62,9.91248,245.196,36.5077
63,9.91248,181.055,32.481
64,9.91248,245.196,20.9091
65,9.91248,265.01,47.379
66,9.91248,265.01,30.0487
67,9.91248,265.01,36.3168
68,9.91248,265.01,34.0066
69,9.91248,265.01,34.5967
70,9.91248,265.01,44.9095
71,9.91248,177.039,34.4455
72,9.91248,177.039,26.4817
73,9.91248,177.039,26.8235
74,9.91248,265.01,30.837
75,9.91248,265.01,30.1864
76,9.91248,181.055,44.3344
77,9.91248,245.196,22.8606
78,9.91248,265.01,33.3253
79,9.91248,181.055,32.8283
80,9.91248,245.196,20.7034
81,9.91248,265.01,38.0816
82,9.91248,265.01,29.3321
83,9.91248,265.01,33.9457
84,9.91248,265.01,53.2845
85,9.91248,265.01,35.9209
86,9.91248,265.01,39.412
87,9.91248,177.039,29.7067
88,9.91248,245.196,22.9088
89,9.91248,177.039,26.5195
90,9.91248,265.01,20.4967
91,9.91248,245.196,30.9882
92,9.91248,265.01,40.7919
93,9.91248,265.01,33.5478
94,9.91248,181.055,32.5371
95,9.91248,265.01,21.8055
96,9.91248,245.196,37.7882
97,9.91248,265.01,34.9951
98,9.91248,265.01,40.698
99,9.91248,265.01,25.3351
