Gerneration,Depth average
1,2.80392
2,2.76471
3,2.7451
4,2.7451
5,2.84314
6,2.72549
7,2.76471
8,2.7451
9,2.90196
10,2.64706
11,2.78431
12,2.78431
13,2.80392
14,2.7451
15,2.76471
16,2.82353
17,2.68627
18,2.68627
19,2.76471
20,2.82353
21,2.84314
22,2.70588
23,2.72549
24,2.82353
25,2.78431
26,2.80392
27,2.80392
28,2.78431
29,2.76471
30,2.82353
31,2.80392
32,2.58824
33,2.68627
34,2.86275
35,2.72549
36,2.80392
37,2.68627
38,2.80392
39,2.76471
40,2.72549
41,2.78431
42,2.80392
43,2.68627
44,2.72549
45,2.84314
46,2.76471
47,2.7451
48,2.70588
49,2.72549
50,2.70588
51,2.78431
52,2.80392
53,2.70588
54,2.84314
55,2.70588
56,2.76471
57,2.68627
58,2.78431
59,2.78431
60,2.80392
61,2.7451
62,2.70588
63,2.78431
64,2.84314
65,2.80392
66,2.76471
67,2.80392
68,2.72549
69,2.84314
70,2.78431
71,2.72549
72,2.76471
73,2.70588
74,2.78431
75,2.68627
76,2.76471
77,2.68627
78,2.76471
79,2.80392
80,2.7451
81,2.76471
82,2.82353
83,2.76471
84,2.68627
85,2.76471
86,2.76471
87,2.7451
88,2.86275
89,2.7451
90,2.78431
91,2.70588
92,2.7451
93,2.72549
94,2.78431
95,2.7451
96,2.76471
97,2.70588
98,2.78431
99,2.82353
100,2.78431
101,2.82353
102,2.82353
103,2.7451
104,2.88235
105,2.68627
106,2.78431
107,2.76471
108,2.84314
109,2.82353
110,2.76471
111,2.80392
112,2.80392
113,2.76471
114,2.78431
115,2.72549
116,2.82353
117,2.78431
118,2.76471
119,2.70588
120,2.82353
121,2.70588
122,2.76471
123,2.76471
124,2.70588
125,2.70588
126,2.76471
127,2.88235
128,2.80392
129,2.80392
130,2.70588
131,2.78431
132,2.80392
133,2.7451
134,2.80392
135,2.76471
136,2.70588
137,2.68627
138,2.7451
139,2.82353
140,2.84314
141,2.78431
142,2.82353
143,2.78431
144,2.72549
145,2.76471
146,2.92157
147,2.72549
148,2.76471
149,2.72549
150,2.86275
151,2.76471
152,2.72549
153,2.80392
154,2.78431
155,2.78431
156,2.7451
157,2.76471
158,2.72549
159,2.82353
160,2.76471
161,2.76471
162,2.78431
163,2.66667
164,2.7451
165,2.76471
166,2.82353
167,2.72549
168,2.80392
169,2.70588
170,2.84314
171,2.72549
172,2.76471
173,2.80392
174,2.72549
175,2.82353
176,2.72549
177,2.66667
178,2.72549
179,2.82353
180,2.78431
181,2.7451
182,2.72549
183,2.84314
184,2.86275
185,2.72549
186,2.7451
187,2.70588
188,2.70588
189,2.70588
190,2.70588
191,2.82353
192,2.76471
193,2.66667
194,2.82353
195,2.82353
196,2.7451
197,2.84314
198,2.7451
199,2.82353
200,2.78431
201,2.78431
202,2.78431
203,2.82353
204,2.7451
205,2.82353
206,2.88235
207,2.80392
208,2.82353
209,2.78431
210,2.76471
211,2.72549
212,2.76471
213,2.64706
214,2.80392
215,2.82353
216,2.76471
217,2.76471
218,2.7451
219,2.7451
220,2.76471
221,2.84314
222,2.72549
223,2.76471
224,2.82353
225,2.78431
226,2.80392
227,2.80392
228,2.80392
229,2.76471
230,2.66667
231,2.86275
232,2.82353
233,2.70588
234,2.76471
235,2.76471
236,2.72549
237,2.80392
238,2.7451
239,2.66667
240,2.7451
241,2.92157
242,2.76471
243,2.84314
244,2.7451
245,2.7451
246,2.82353
247,2.66667
248,2.76471
249,2.80392
250,2.76471
251,2.68627
252,2.64706
253,2.76471
254,2.76471
255,2.78431
256,2.76471
257,2.86275
258,2.76471
259,2.82353
260,2.7451
261,2.7451
262,2.78431
263,2.70588
264,2.90196
265,2.72549
266,2.78431
267,2.72549
268,2.70588
269,2.84314
270,2.70588
271,2.70588
272,2.76471
273,2.78431
274,2.80392
275,2.70588
276,2.66667
277,2.76471
278,2.7451
279,2.7451
280,2.72549
281,2.84314
282,2.84314
283,2.7451
284,2.86275
285,2.80392
286,2.82353
287,2.66667
288,2.84314
289,2.76471
290,2.88235
291,2.72549
292,2.78431
293,2.78431
294,2.70588
295,2.78431
296,2.72549
297,2.72549
298,2.72549
299,2.72549
300,2.78431
301,2.80392
302,2.70588
303,2.7451
304,2.68627
305,2.78431
306,2.80392
307,2.7451
308,2.82353
309,2.80392
310,2.82353
311,2.78431
312,2.68627
313,2.80392
314,2.76471
315,2.70588
316,2.78431
317,2.78431
318,2.78431
319,2.76471
320,2.62745
321,2.82353
322,2.82353
323,2.80392
324,2.7451
325,2.76471
326,2.72549
327,2.82353
328,2.68627
329,2.70588
330,2.82353
331,2.80392
332,2.88235
333,2.76471
334,2.82353
335,2.70588
336,2.78431
337,2.78431
338,2.82353
339,2.80392
340,2.78431
341,2.80392
342,2.86275
343,2.7451
344,2.70588
345,2.7451
346,2.78431
347,2.78431
348,2.78431
349,2.70588
350,2.7451
351,2.82353
352,2.7451
353,2.70588
354,2.78431
355,2.7451
356,2.72549
357,2.76471
358,2.78431
359,2.72549
360,2.72549
361,2.72549
362,2.7451
363,2.68627
364,2.7451
365,2.80392
366,2.78431
367,2.90196
368,2.7451
369,2.78431
370,2.70588
371,2.76471
372,2.7451
373,2.78431
374,2.72549
375,2.70588
376,2.7451
377,2.70588
378,2.76471
379,2.76471
380,2.76471
381,2.80392
382,2.82353
383,2.66667
384,2.76471
385,2.72549
386,2.64706
387,2.82353
388,2.76471
389,2.72549
390,2.76471
391,2.7451
392,2.7451
393,2.76471
394,2.68627
395,2.78431
396,2.78431
397,2.82353
398,2.78431
399,2.72549
400,2.82353
401,2.66667
402,2.80392
403,2.76471
404,2.82353
405,2.68627
406,2.78431
407,2.78431
408,2.88235
409,2.80392
410,2.78431
411,2.76471
412,2.78431
413,2.80392
414,2.76471
415,2.7451
416,2.70588
417,2.7451
418,2.84314
419,2.72549
420,2.80392
421,2.78431
422,2.80392
423,2.72549
