Generation,Diversity
1,69
2,53
3,45
4,34
5,37
6,33
7,38
8,44
9,43
10,47
11,45
12,49
13,49
14,49
15,51
16,55
17,53
18,47
19,51
20,45
21,42
22,43
23,43
24,44
25,40
26,38
27,50
28,49
29,48
30,47
31,44
32,40
33,36
34,42
35,45
36,47
37,50
38,44
39,46
40,45
41,49
42,48
43,49
44,48
45,43
46,44
47,45
48,48
49,45
50,42
51,45
52,42
53,40
54,45
55,42
56,39
57,46
58,52
59,45
60,47
61,55
62,50
63,52
64,47
65,48
66,52
67,45
68,46
69,45
70,52
71,47
72,52
73,48
74,41
75,44
76,44
77,47
78,39
79,40
80,43
81,45
82,44
83,33
84,46
85,44
86,39
87,39
88,40
89,37
90,41
91,43
92,43
93,43
94,43
95,36
96,42
97,39
98,42
99,40
