Generation,Best,Worse,Average
1,19.0593,22.319,6.95258e-310
2,19.0593,34.3518,19.8162
3,19.0593,22.6534,20.2083
4,19.0593,22.319,19.8737
5,19.0593,34.3518,19.6458
6,19.0593,25.8164,20.1336
7,19.0593,22.319,19.9867
8,19.0593,22.319,19.7632
9,19.0593,22.319,19.807
10,19.0593,22.319,19.9337
11,19.0593,22.319,19.8142
12,19.0593,22.319,19.8275
13,19.0593,22.319,19.6993
14,19.0593,34.3518,20.0044
15,19.0593,22.319,20.0106
16,19.0593,34.3518,19.5904
17,19.0593,34.3518,20.1244
18,19.0593,22.319,19.7811
19,19.0593,22.6534,19.7589
20,18.982,22.319,19.7833
21,18.8021,23.8432,19.621
22,18.8021,19.2842,20.0042
23,18.8021,21.7871,18.8903
24,18.8021,22.2852,18.9457
25,18.8021,19.2842,18.9441
26,18.8021,19.2842,18.8925
27,18.8021,22.2852,18.8743
28,18.8021,22.2852,18.9623
29,18.8021,21.7871,19.0233
30,18.8021,22.319,18.9422
31,18.8021,19.3717,19.0328
32,18.8021,20.1032,18.8644
33,18.8021,19.2842,18.9024
34,18.8021,19.8798,18.8808
35,18.8021,22.319,18.9015
36,18.8021,19.2842,18.9784
37,18.8021,19.2842,18.8979
38,18.8021,19.2842,18.8727
39,18.8021,19.2842,18.8919
40,18.8021,21.7871,18.8793
41,18.8021,19.2842,18.922
42,18.8021,22.319,18.8877
43,18.8021,19.2842,19.0471
44,18.8021,19.8798,18.895
45,18.8021,22.2852,18.8768
46,18.8021,19.2842,18.9998
47,18.8021,22.6184,18.9192
48,18.8021,19.2842,19.0284
49,18.8021,19.8798,18.8868
