Generation,Diversity
1,2
2,3
3,3
4,2
5,3
6,3
7,3
8,2
9,2
10,3
11,4
12,2
13,3
14,3
15,4
16,3
17,3
18,2
19,3
20,2
21,3
22,4
23,3
24,3
25,2
26,3
27,2
28,4
29,2
30,3
31,4
32,1
33,2
34,2
35,2
36,4
37,4
38,1
39,1
40,1
41,1
42,2
43,3
44,1
45,1
46,2
47,3
48,1
49,1
50,3
51,3
52,2
53,1
54,2
55,1
56,1
57,2
58,1
59,3
60,2
61,2
62,1
63,1
64,3
65,1
66,1
67,1
68,2
69,2
70,2
71,1
72,1
73,1
74,2
75,1
76,1
77,2
78,1
79,2
80,2
81,2
82,1
83,1
84,1
85,2
86,1
87,1
88,2
89,1
90,1
91,2
92,2
93,2
94,2
95,2
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,1
104,3
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,2
114,2
115,3
116,2
117,1
118,2
119,3
120,2
121,2
122,1
123,3
124,2
125,1
126,1
127,1
128,1
129,2
130,1
131,2
132,1
133,2
134,1
135,2
136,2
137,3
138,2
139,1
140,1
141,1
142,1
143,3
144,2
145,3
146,1
147,1
148,4
149,1
150,1
151,1
152,1
153,2
154,2
155,1
156,1
157,1
158,1
159,1
160,3
161,4
162,1
163,1
164,2
165,1
166,2
167,3
168,2
169,2
170,1
171,1
172,1
173,3
174,1
175,1
176,1
177,2
178,2
179,1
180,2
181,1
182,1
183,1
184,1
185,3
186,1
187,2
188,1
189,2
190,1
191,1
192,2
193,3
194,3
195,1
196,2
197,1
198,3
199,3
200,1
201,4
202,1
203,2
204,1
205,1
206,2
207,1
208,3
209,2
210,3
211,1
212,2
213,3
214,3
215,3
216,1
217,1
218,1
219,1
220,2
221,1
222,2
223,1
224,1
225,1
226,3
227,1
228,1
229,1
230,3
231,3
232,1
233,3
234,3
235,1
236,1
237,1
238,1
239,1
240,2
241,1
242,2
243,1
244,1
245,2
246,2
247,1
248,2
249,2
250,2
251,1
252,4
253,1
254,1
255,3
256,2
257,2
258,1
259,2
260,2
261,2
262,1
263,1
264,1
265,3
266,1
267,1
268,1
269,1
270,2
271,1
272,1
273,2
274,2
275,1
276,1
277,3
278,1
279,1
280,2
281,1
282,3
283,2
284,1
285,1
286,2
287,1
288,1
289,1
290,1
291,2
292,1
293,1
294,1
295,1
296,2
297,2
298,1
299,1
300,1
301,1
302,1
303,2
304,3
305,1
306,2
307,1
308,2
309,3
310,4
311,1
312,2
313,3
314,2
315,2
316,1
317,3
318,1
319,1
320,3
321,2
322,2
323,1
324,1
325,1
326,2
327,2
328,3
329,2
330,3
331,1
332,2
333,1
334,1
335,1
336,1
337,3
338,1
339,1
340,1
341,1
342,2
343,1
344,2
345,2
346,1
347,2
348,5
349,2
350,1
351,1
352,1
353,1
354,1
355,2
356,2
357,1
358,2
359,1
360,1
361,1
362,1
363,4
364,3
365,1
366,2
367,1
368,2
369,1
370,2
371,2
372,1
373,1
374,1
375,2
376,3
377,1
378,4
379,2
380,2
381,2
382,2
383,2
384,2
385,2
386,1
387,2
388,1
389,3
390,3
391,2
392,1
393,2
394,1
395,1
396,2
397,1
398,2
399,1
400,1
401,3
402,2
403,1
404,2
405,1
406,1
407,1
408,1
409,3
410,1
411,2
412,3
413,1
414,2
415,2
416,2
417,1
418,1
419,4
420,1
421,2
422,1
423,1
424,1
425,2
426,1
427,2
428,1
429,1
430,2
431,2
432,2
433,1
434,1
435,1
436,2
437,2
438,1
439,2
440,1
441,1
442,1
443,1
444,3
445,2
446,1
447,3
448,1
449,1
450,1
451,1
452,2
453,1
454,2
455,1
456,1
457,2
458,2
459,2
460,2
461,1
462,1
463,1
464,2
465,1
466,2
467,1
468,1
469,2
470,2
471,2
472,1
473,3
474,1
475,1
476,4
477,1
478,3
479,1
480,2
481,1
482,1
483,1
484,1
485,2
486,1
487,2
488,1
489,2
490,1
491,2
492,3
493,4
494,2
495,1
496,1
497,2
498,2
499,1
