Generation,Diversity
1,21
2,17
3,8
4,8
5,7
6,11
7,6
8,10
9,8
10,6
11,9
12,10
13,7
14,7
15,8
16,7
17,8
18,8
19,8
20,9
21,11
22,7
23,7
24,8
25,8
26,9
27,8
28,7
29,9
30,7
31,8
32,9
33,10
34,9
35,10
36,9
37,8
38,7
39,9
40,8
41,8
42,10
43,7
44,10
45,11
46,8
47,8
48,8
49,6
50,9
51,7
52,8
53,9
54,8
55,7
56,11
57,7
58,9
59,8
60,7
61,8
62,10
63,8
64,10
65,9
66,9
67,10
68,7
69,8
70,9
71,11
72,8
73,7
74,7
75,9
76,10
77,9
78,9
79,9
80,9
81,7
82,8
83,11
84,8
85,8
86,7
87,8
88,9
89,7
90,9
91,9
92,6
93,8
94,9
95,10
96,9
97,8
98,8
99,7
