Gerneration,Depth average
1,4
2,3.31683
3,2.86139
4,2.52475
5,2.51485
6,2.32673
7,2.15842
8,2.11881
9,2.0396
10,2.07921
11,2.07921
12,2.11881
13,2.11881
14,2.19802
15,2.42574
16,2.52475
17,2.72277
18,2.79208
19,2.60396
20,2.35644
21,2.24752
22,2.45545
23,2.33663
24,2.61386
25,2.88119
26,3.25743
27,3.77228
28,4.19802
29,4.41584
30,4.18812
31,4.27723
32,4.24752
33,4.28713
34,4.21782
35,4.06931
36,4.08911
37,3.9604
38,3.9802
39,4.18812
40,4.09901
41,3.9505
42,3.73267
43,4.0099
44,4.19802
45,4.21782
46,4.10891
47,4.07921
48,4.07921
49,4.21782
50,4.09901
51,4.12871
52,4.35644
53,4.24752
54,4.31683
55,4.05941
56,4.11881
57,4.17822
58,4.20792
59,4.14851
60,4.17822
61,4.13861
62,4.05941
63,4.21782
64,4.26733
65,4.42574
66,4.35644
67,4.43564
68,4.38614
69,4.24752
70,4.24752
71,4
72,4.30693
73,4.27723
74,4.22772
75,4.07921
76,4.0198
77,3.83168
78,3.9802
79,4.06931
80,4.21782
81,4.18812
82,4.17822
83,4.27723
84,4.32673
85,4.25743
86,4.28713
87,4.24752
88,4.39604
89,4.30693
90,4.33663
91,4.37624
92,4.22772
93,4.28713
94,4.27723
95,4.15842
96,4.09901
97,3.9901
98,4.17822
99,4.10891
