Gerneration,Depth average
1,3.72549
2,3.54902
3,3.72549
4,3.60784
5,3.7451
6,3.68627
7,3.7451
8,3.7451
9,3.68627
10,3.64706
11,3.66667
12,3.7451
13,3.72549
14,3.60784
15,3.70588
16,3.62745
17,3.66667
18,3.76471
19,3.76471
20,3.82353
21,3.70588
22,3.60784
23,3.76471
24,3.62745
25,3.7451
26,3.60784
27,3.80392
28,3.72549
29,3.68627
30,3.7451
31,3.68627
32,3.58824
33,3.58824
34,3.68627
35,3.66667
36,3.68627
37,3.78431
38,3.72549
39,3.70588
40,3.58824
41,3.70588
42,3.58824
43,3.80392
44,3.68627
45,3.62745
46,3.64706
47,3.80392
48,3.68627
49,3.70588
