Generation,Diversity
1,63
2,42
3,33
4,24
5,19
6,11
7,10
8,3
9,4
10,7
11,2
12,3
13,4
14,5
15,4
16,3
17,4
18,3
19,2
20,4
21,1
22,2
23,3
24,2
25,4
26,4
27,2
28,4
29,5
30,2
31,2
32,3
33,4
34,3
35,2
36,4
37,3
38,3
39,3
40,3
41,2
42,4
43,6
44,3
45,3
46,4
47,4
48,1
49,5
50,1
51,5
52,3
53,2
54,4
55,3
56,2
57,2
58,3
59,7
60,4
61,4
62,3
63,4
64,3
65,1
66,4
67,3
68,5
69,2
70,3
71,3
72,4
73,3
74,3
75,4
76,4
77,3
78,1
79,3
80,4
81,4
82,3
83,5
84,5
85,1
86,3
87,3
88,4
89,3
90,1
91,1
92,2
93,3
94,2
95,3
96,2
97,2
98,2
99,4
