Gerneration,Depth average
1,7.27451
2,7.5098
3,7.35294
4,7.39216
5,8.09804
6,4.76471
7,3.80392
8,3.86275
9,3.78431
10,3.86275
11,3.82353
12,3.98039
13,3.88235
14,3.88235
15,3.84314
16,3.84314
17,3.72549
18,3.80392
19,3.86275
20,3.92157
21,3.96078
22,3.76471
23,3.78431
24,3.76471
25,3.86275
26,3.78431
27,3.62745
28,3.76471
29,3.68627
30,3.82353
31,3.84314
32,3.90196
33,3.84314
34,3.76471
35,3.70588
36,3.76471
37,3.94118
38,3.80392
39,3.82353
40,3.7451
41,3.66667
42,3.80392
43,3.80392
44,3.80392
45,3.7451
46,3.92157
47,3.94118
48,3.88235
49,3.90196
50,3.86275
51,3.68627
52,3.80392
53,3.86275
54,3.88235
55,3.80392
56,3.84314
57,3.82353
58,3.94118
59,3.90196
60,3.92157
61,3.7451
62,3.90196
63,3.76471
64,3.92157
65,3.82353
66,3.84314
67,3.78431
68,3.7451
69,3.7451
70,3.7451
71,3.88235
72,3.88235
73,3.86275
74,3.86275
75,3.82353
76,3.84314
77,3.76471
78,3.82353
79,3.92157
80,3.90196
81,3.88235
82,3.80392
83,3.82353
84,3.76471
85,3.82353
86,3.86275
87,3.78431
88,3.88235
89,3.88235
90,3.86275
91,3.86275
92,3.82353
93,3.94118
94,3.7451
95,3.84314
96,3.80392
97,3.98039
98,3.80392
99,3.80392
100,3.7451
101,3.80392
102,3.84314
103,3.80392
104,3.82353
105,3.78431
106,3.92157
107,3.88235
108,3.90196
109,3.84314
110,3.78431
111,3.72549
112,3.80392
113,3.78431
114,3.80392
115,3.88235
116,3.88235
117,3.80392
118,3.82353
119,3.82353
120,3.82353
121,3.82353
122,3.64706
123,3.78431
124,3.82353
125,3.92157
126,3.86275
127,3.80392
128,3.72549
129,3.80392
130,3.84314
131,3.84314
132,3.86275
133,3.84314
134,3.80392
135,3.64706
136,3.82353
137,3.88235
138,3.94118
139,3.92157
140,3.70588
141,3.76471
142,3.78431
143,3.82353
144,3.94118
145,3.90196
146,3.80392
147,3.86275
148,3.86275
149,3.84314
150,3.70588
151,3.84314
152,3.76471
153,3.84314
154,3.82353
155,3.7451
156,3.80392
157,3.84314
158,3.66667
159,3.84314
160,3.88235
161,3.84314
162,3.82353
163,3.76471
164,3.76471
165,3.92157
166,3.68627
167,3.82353
168,3.84314
169,3.92157
170,3.76471
171,3.82353
172,3.76471
173,3.84314
174,3.86275
175,3.80392
176,3.86275
177,3.90196
178,3.84314
179,3.90196
180,3.84314
181,3.88235
182,3.80392
183,3.84314
184,3.82353
185,3.88235
186,3.78431
187,3.96078
188,3.70588
189,3.86275
190,3.84314
191,3.86275
192,3.80392
193,3.78431
194,3.68627
195,3.92157
196,3.90196
197,3.72549
198,3.78431
199,3.86275
200,3.78431
201,3.72549
202,3.90196
203,3.88235
204,3.94118
205,3.90196
206,3.72549
207,3.76471
208,3.94118
209,3.88235
210,3.86275
211,3.86275
212,3.92157
213,3.72549
214,3.84314
215,3.72549
216,3.82353
217,3.80392
218,3.7451
219,3.90196
220,3.80392
221,3.80392
222,3.82353
223,3.90196
224,3.78431
225,3.72549
226,3.80392
227,3.92157
228,3.82353
229,3.98039
230,3.82353
231,3.78431
232,3.7451
233,3.72549
234,3.94118
235,3.58824
236,3.82353
237,3.66667
238,3.82353
239,3.86275
240,3.72549
241,3.86275
242,3.76471
243,3.86275
244,3.84314
245,3.70588
246,3.72549
247,3.82353
248,3.92157
249,3.92157
250,3.72549
251,3.78431
252,3.82353
253,3.78431
254,3.88235
255,3.82353
256,3.82353
257,3.92157
258,3.86275
259,3.82353
260,3.80392
261,3.92157
262,3.88235
263,3.76471
264,3.86275
265,3.82353
266,3.82353
267,3.82353
268,3.84314
269,3.86275
270,3.78431
271,3.88235
272,3.84314
273,3.7451
274,3.76471
275,3.86275
276,3.92157
277,3.82353
278,3.88235
279,3.84314
280,3.90196
281,3.84314
282,3.90196
283,3.70588
284,3.88235
285,3.90196
286,3.72549
287,3.86275
288,3.84314
289,3.92157
290,3.96078
291,3.88235
292,3.76471
293,3.94118
294,3.86275
295,3.84314
296,3.7451
297,3.76471
298,3.66667
299,3.84314
300,3.72549
301,3.96078
302,3.70588
303,3.72549
304,3.92157
305,3.72549
306,3.84314
307,3.90196
308,3.92157
309,3.84314
310,3.7451
311,3.70588
312,3.84314
313,3.90196
314,3.98039
315,3.82353
316,3.76471
317,3.88235
318,3.84314
319,3.76471
320,3.88235
321,3.92157
322,3.84314
323,3.88235
324,3.80392
325,3.80392
326,3.84314
327,3.80392
328,3.84314
329,3.72549
330,3.82353
331,3.84314
332,3.86275
333,3.80392
334,3.96078
335,3.82353
336,3.78431
337,3.88235
338,3.88235
339,3.86275
340,3.76471
341,3.90196
342,3.94118
343,3.7451
344,3.84314
345,3.80392
346,3.78431
347,3.82353
348,3.86275
349,3.88235
350,3.66667
351,3.76471
352,3.90196
353,3.82353
354,3.82353
355,3.82353
356,3.84314
357,3.84314
358,3.82353
359,3.86275
360,3.80392
361,3.84314
362,3.84314
363,3.82353
364,3.76471
365,3.70588
366,3.98039
367,3.66667
368,3.84314
369,3.86275
370,3.76471
371,3.72549
372,3.7451
373,3.82353
374,3.88235
375,3.82353
376,3.84314
377,3.5098
378,3.80392
379,3.88235
380,3.84314
381,3.84314
382,3.86275
383,3.78431
384,3.76471
385,3.96078
386,3.88235
387,3.84314
388,3.78431
389,3.82353
390,3.78431
391,3.86275
392,3.76471
393,3.78431
394,3.82353
395,3.7451
396,3.84314
397,3.84314
398,3.88235
399,3.78431
400,3.82353
401,3.64706
402,3.82353
403,3.72549
404,3.66667
405,3.7451
406,3.84314
407,3.94118
408,3.78431
409,3.78431
410,3.80392
411,3.80392
412,3.86275
413,3.78431
414,3.86275
415,3.92157
416,3.80392
417,3.84314
418,3.96078
419,3.72549
420,3.76471
421,3.92157
422,3.86275
423,3.84314
424,3.80392
425,3.72549
426,3.86275
427,3.84314
428,3.88235
429,3.82353
430,3.76471
431,3.76471
432,3.80392
433,3.82353
434,3.88235
435,3.78431
436,3.78431
437,3.7451
438,3.80392
439,3.84314
440,3.66667
441,3.72549
442,3.76471
443,3.76471
444,3.7451
445,3.90196
446,3.84314
447,3.86275
448,3.82353
449,3.70588
450,3.86275
451,3.94118
452,3.90196
453,3.82353
454,3.62745
455,3.88235
456,3.88235
457,3.84314
458,3.88235
459,3.82353
460,3.76471
461,3.72549
462,3.78431
463,3.86275
464,3.94118
465,3.88235
466,3.96078
467,4.05882
468,3.78431
469,3.90196
470,3.86275
471,3.86275
472,3.82353
473,3.62745
474,3.82353
475,3.80392
476,3.72549
477,3.80392
478,3.80392
479,3.72549
480,3.78431
481,3.90196
482,3.88235
483,3.82353
484,3.76471
485,3.84314
486,3.88235
487,3.7451
488,3.86275
489,3.80392
490,3.72549
491,3.60784
492,3.86275
493,3.78431
494,3.7451
495,3.84314
496,3.70588
497,3.84314
498,3.78431
499,3.78431
