Generation,Diversity
1,4
2,4
3,4
4,4
5,4
6,4
7,4
8,5
9,5
10,4
11,4
12,5
13,4
14,4
15,4
16,4
17,4
18,5
19,4
20,4
21,4
22,4
23,4
24,4
25,4
26,4
27,4
28,5
29,4
30,5
31,4
32,4
33,4
34,6
35,4
36,4
37,5
38,4
39,5
40,4
41,5
42,4
43,5
44,5
45,4
46,4
47,4
48,5
49,4
50,4
51,4
52,4
53,4
54,5
55,5
56,6
57,5
58,4
59,5
60,4
61,4
62,5
63,4
64,4
65,5
66,4
67,4
68,5
69,4
70,4
71,5
72,4
73,4
74,4
75,4
76,4
77,5
78,4
79,5
80,5
81,4
82,4
83,4
84,5
85,4
86,5
87,4
88,6
89,4
90,4
91,5
92,4
93,4
94,4
95,5
96,4
97,4
98,4
99,4
