Generation,Diversity
1,14
2,16
3,14
4,17
5,20
6,21
7,16
8,17
9,17
10,18
11,16
12,20
13,16
14,14
15,16
16,18
17,20
18,16
19,17
20,18
21,19
22,18
23,14
24,18
25,13
26,16
27,17
28,16
29,18
30,18
31,18
32,14
33,20
34,17
35,17
36,16
37,19
38,18
39,12
40,15
41,19
42,18
43,18
44,13
45,12
46,20
47,18
48,14
49,15
50,18
51,18
52,16
53,14
54,16
55,16
56,17
57,17
58,18
59,16
60,13
61,15
62,19
63,15
64,15
65,16
66,21
67,17
68,16
69,18
70,14
71,16
72,16
73,13
74,19
75,15
76,17
77,20
78,15
79,18
80,13
81,18
82,14
83,16
84,18
85,17
86,20
87,19
88,23
89,14
90,15
91,19
92,17
93,17
94,15
95,20
96,16
97,15
98,16
99,14
