Generation,Diversity
1,59
2,44
3,31
4,23
5,12
6,8
7,8
8,5
9,4
10,3
11,4
12,3
13,2
14,2
15,7
16,4
17,4
18,4
19,4
20,2
21,2
22,2
23,3
24,3
25,3
26,2
27,1
28,3
29,2
30,2
31,6
32,3
33,4
34,2
35,4
36,3
37,1
38,3
39,5
40,2
41,2
42,3
43,4
44,4
45,2
46,3
47,5
48,4
49,3
50,5
51,6
52,4
53,2
54,2
55,3
56,2
57,4
58,4
59,2
60,5
61,3
62,3
63,4
64,2
65,2
66,2
67,1
68,2
69,3
70,3
71,4
72,2
73,3
74,5
75,3
76,1
77,2
78,3
79,4
80,3
81,1
82,2
83,3
84,4
85,3
86,1
87,4
88,4
89,2
90,4
91,3
92,3
93,4
94,1
95,3
96,4
97,2
98,2
99,3
