Generation,Best,Worse,Average
1,13.488,40987.1,7.90505e-323
2,13.488,47.1925,496.76
3,13.488,191.334,21.5798
4,13.488,41.8017,22.2093
5,13.488,24.9054,20.3253
6,13.488,31.5608,19.7331
7,13.488,133.823,19.9028
8,13.488,24.9361,20.7603
9,13.488,33.2502,19.4111
10,13.488,24.0794,19.3722
11,13.488,27.5412,37.8416
12,13.488,25.3839,19.5594
13,13.488,26.9011,19.3919
14,13.488,37.5108,18.9555
15,13.488,331.869,19.3433
16,13.488,35.8279,22.2639
17,13.488,25.9596,19.3109
18,13.488,26.9268,18.4
19,13.488,27.8087,24.7577
20,13.488,26.9268,18.3783
21,13.488,58.2482,18.3263
22,13.488,31.8251,18.8962
23,13.4522,26.4639,17.9722
24,13.4522,26.1814,18.4734
25,13.4522,32.058,18.3151
26,13.4522,28.0424,18.2827
27,13.4522,31.8251,18.2945
28,13.4522,26.2953,17.956
29,13.4522,32.058,17.7911
30,13.4522,28.0058,17.7726
31,13.4522,26.2953,17.6901
32,13.4522,28.0424,17.6819
33,13.4522,26.2953,17.8665
34,10.2947,26.5035,17.6851
35,10.1334,28.0424,17.7124
36,10.1334,58.2482,23.9416
37,10.1334,29.8296,17.4802
38,10.1334,27.0444,16.8291
39,10.1334,39.9904,16.3472
40,10.1334,29.8296,17.7257
41,10.1334,52.7596,17.1561
42,10.1334,52.7596,17.5746
43,10.1334,28.1553,17.5367
44,10.1334,29.8296,16.8288
45,10.1334,45.4237,17.3875
46,10.1334,29.8296,17.1029
47,10.1334,26.4947,16.0436
48,10.1334,33.7295,15.7482
49,10.1334,45.4237,16.4846
50,10.1334,45.4237,18.6185
51,10.1334,29.8296,17.7321
52,10.1334,32.2711,18.3509
53,10.1334,33.8436,18.505
54,10.1334,45.4237,18.0275
55,10.1334,29.8296,17.5803
56,10.1334,125.204,16.9223
57,10.1334,33.6945,17.2724
58,10.1334,45.4237,121.55
59,10.1334,27.0444,18.1224
60,10.1334,27.0444,70.5225
61,10.1334,33.7295,69.7162
62,10.1334,45.4237,17.1519
63,10.1334,77.4519,18.0132
64,10.1334,45.4237,18.1314
65,10.1334,52.7596,17.731
66,10.1334,32.2711,69.7321
67,10.1334,29.8296,16.8332
68,10.1334,29.8296,28.828
69,10.1334,45.4237,17.4749
70,10.1334,29.8296,16.7027
71,10.1334,125.204,inf
72,10.1334,33.7295,18.31
73,10.1334,33.7295,16.3198
74,10.1334,45.4237,69.0303
75,10.1334,32.2711,70.3978
76,10.1334,32.2711,17.5405
77,10.1334,33.7295,17.2308
78,10.1334,33.8436,15.8057
79,10.1334,45.4237,16.5313
80,10.1334,64.9118,17.8986
81,10.1334,45.4237,19.0398
82,10.1334,77.4519,18.0448
83,10.1334,552.666,175.819
84,10.1334,45.4237,24.3813
85,10.1334,77.4519,18.6731
86,10.1334,23.7109,70.1366
87,10.1334,45.4237,inf
88,10.1334,32.2711,18.0631
89,10.1334,27.0444,inf
90,10.1334,45.4237,17.2098
91,10.1334,552.666,226.2
92,10.1334,54.463,76.6443
93,10.1334,552.666,18.0268
94,10.1334,29.8296,21.6003
95,10.1334,45.4237,16.4605
96,10.1334,45.4237,16.0907
97,10.1334,45.4237,inf
98,10.1334,33.8436,17.5076
99,10.1334,29.8296,17.5373
