Gerneration,Depth average
1,4.59406
2,3.9703
3,4.10891
4,3.9505
5,3.87129
6,3.9604
7,3.65347
8,3.9703
9,3.93069
10,4.07921
11,3.93069
12,3.55446
13,3.9802
14,4.56436
15,4.34653
16,4.45545
17,4.43564
18,4.23762
19,3.90099
20,3.9505
21,3.72277
22,4.09901
23,4.44554
24,4.50495
25,4.86139
26,4.70297
27,4.62376
28,4.59406
29,4.63366
30,4.43564
31,4.27723
32,4.15842
33,4.08911
34,4.13861
35,4.49505
36,4.50495
37,4.61386
38,4.52475
39,4.60396
40,4.61386
41,4.54455
42,4.74257
43,4.75248
44,4.57426
45,4.74257
46,4.90099
47,5.16832
48,5.0198
49,5.05941
50,5.11881
51,5.26733
52,5.12871
53,5.21782
54,5.13861
55,5.0297
56,5.11881
57,4.9703
58,4.60396
59,4.35644
60,4.20792
61,4.15842
62,3.9901
63,4.39604
64,4.51485
65,4.68317
66,4.74257
67,4.89109
68,4.82178
69,4.85149
70,4.77228
71,4.74257
72,4.89109
73,4.86139
74,4.71287
75,4.71287
76,4.71287
77,4.85149
78,4.9901
79,5.11881
80,4.85149
81,4.74257
82,4.73267
83,4.73267
84,4.57426
85,4.53465
86,4.44554
87,4.28713
88,4.09901
89,3.94059
90,4.13861
91,4.0297
92,4.15842
93,4.32673
94,4.33663
95,4.42574
96,4.28713
97,4.29703
98,4.22772
99,4.0198
