Generation,Diversity
1,70
2,43
3,38
4,31
5,32
6,29
7,28
8,32
9,29
10,27
11,28
12,29
13,27
14,27
15,34
16,31
17,29
18,31
19,31
20,30
21,26
22,30
23,28
24,28
25,28
26,27
27,26
28,27
29,29
30,25
31,24
32,22
33,21
34,26
35,31
36,30
37,40
38,29
39,24
40,19
41,24
42,22
43,25
44,21
45,24
46,22
47,26
48,26
49,25
50,21
51,24
52,32
53,25
54,24
55,25
56,26
57,25
58,27
59,22
60,24
61,26
62,28
63,33
64,35
65,32
66,34
67,34
68,31
69,31
70,31
71,27
72,28
73,27
74,21
75,28
76,25
77,29
78,27
79,29
80,28
81,25
82,23
83,22
84,23
85,24
86,23
87,26
88,31
89,22
90,27
91,23
92,20
93,21
94,20
95,23
96,21
97,19
98,22
99,17
