Generation,Best,Worse,Average
1,18.8827,22.6534,0
2,18.8827,22.1024,18.9574
3,18.8827,20.1231,18.9146
4,18.8827,20.1231,18.895
5,18.8827,22.2852,18.9073
6,18.8827,18.8827,18.9851
7,18.8827,20.3119,18.8827
8,18.8827,20.1231,18.8969
9,18.8827,20.3119,18.895
10,18.8827,20.1231,18.911
11,18.8827,20.3119,18.895
12,18.8827,22.6534,18.911
13,18.8827,20.1231,18.9661
14,18.8827,18.8827,18.895
15,18.8827,20.1231,18.8827
16,18.8827,18.8827,18.9196
17,18.8827,18.8827,18.8827
18,18.8827,18.8827,18.8827
19,18.8827,22.2852,18.8827
20,18.8827,20.1231,18.9287
21,18.8827,20.1231,18.895
22,18.8827,18.8827,18.895
23,18.8827,20.3119,18.8827
24,18.8827,20.3119,18.9092
25,18.8827,20.3119,18.911
26,18.8827,20.3119,18.9214
27,18.8827,20.3119,18.9375
28,18.8827,18.8827,18.9214
29,18.8827,20.3119,18.8827
30,18.8827,20.3119,18.9092
31,18.8827,20.3119,18.911
32,18.8827,18.8827,18.911
33,18.8827,22.6534,18.8827
34,18.8827,18.8827,18.9679
35,18.8827,20.3119,18.8827
36,18.8827,22.6534,18.8969
37,18.8827,20.3119,18.9201
38,18.8827,20.3119,18.9092
39,18.8827,22.6534,18.9092
40,18.8827,20.1231,18.9446
41,18.8827,18.8827,18.895
42,18.8827,20.3119,18.8827
43,18.8827,22.1024,18.8969
44,18.8827,20.3119,18.9675
45,18.8827,22.6534,18.8969
46,18.8827,20.3119,18.9342
47,18.8827,20.1231,18.9092
48,18.8827,18.8827,18.895
49,18.8827,22.1024,18.8827
50,18.8827,20.1231,18.9146
51,18.8827,18.8827,18.895
52,18.8827,20.1231,18.8827
53,18.8827,20.3119,18.9073
54,18.8827,20.1231,18.8969
55,18.8827,20.3119,18.895
56,18.8827,18.8827,18.8969
57,18.8827,20.1231,18.8827
58,18.8827,20.1231,18.9073
59,18.8827,20.1231,18.895
60,18.8827,18.8827,18.895
61,18.8827,18.8827,18.8827
62,18.8827,22.2852,18.8827
63,18.8827,22.1024,18.9428
64,18.8827,18.8827,18.9392
65,18.8827,22.1024,18.8827
66,18.8827,20.1231,18.9429
67,18.8827,22.2852,18.895
68,18.8827,18.8827,18.9287
69,18.8827,22.2852,18.8827
70,18.8827,20.3119,18.9164
71,18.8827,20.3119,18.9092
72,18.8827,20.3119,18.8969
73,18.8827,22.1024,18.9092
74,18.8827,20.1231,18.9269
75,18.8827,18.8827,18.895
76,18.8827,20.1231,18.8827
77,18.8827,22.1024,18.895
78,18.8827,18.8827,18.9269
79,18.8827,22.2852,18.8827
80,18.8827,20.1231,18.9551
81,18.8827,18.8827,18.895
82,18.8827,20.1231,18.8827
83,18.8827,22.6534,18.895
84,18.8827,20.1231,18.9538
85,18.8827,20.1231,18.9196
86,18.8827,20.3119,18.895
87,18.8827,20.3119,18.8969
88,18.8827,18.8827,18.9092
89,18.8827,20.3119,18.8827
90,18.8827,20.1231,18.8969
91,18.8827,20.3119,18.895
92,18.8827,20.1231,18.8969
93,18.8827,22.2852,18.895
94,18.8827,22.6534,18.9428
95,18.8827,22.6534,18.9519
96,18.8827,20.3119,18.9465
97,18.8827,20.1231,18.8969
98,18.8827,22.1024,18.895
99,18.8827,20.1231,18.9146
