Gerneration,Depth average
1,4.25743
2,3.50495
3,3.24752
4,3.48515
5,3.27723
6,3.35644
7,3.14851
8,3.16832
9,3.0198
10,3.18812
11,3.12871
12,2.9703
13,3.19802
14,3.0495
15,3.14851
16,3.24752
17,3.15842
18,3.21782
19,3.31683
20,3.40594
21,3.43564
22,3.40594
23,3.38614
24,3.47525
25,3.51485
26,3.61386
27,3.77228
28,3.77228
29,3.63366
30,3.56436
31,3.59406
32,3.66337
33,3.57426
34,3.68317
35,3.59406
36,3.49505
37,3.56436
38,3.61386
39,3.57426
40,3.39604
41,3.33663
42,3.34653
43,3.37624
44,3.08911
45,3.08911
46,3.18812
47,3.0297
48,2.82178
49,2.87129
50,2.78218
51,2.84158
52,2.69307
53,2.67327
54,2.67327
55,2.62376
56,2.62376
57,2.62376
58,2.63366
59,2.65347
60,2.60396
61,2.65347
62,2.63366
63,2.59406
64,2.69307
65,2.67327
66,2.61386
67,2.61386
68,2.58416
69,2.57426
70,2.67327
71,2.71287
72,2.71287
73,2.71287
74,2.70297
75,2.61386
76,2.57426
77,2.55446
78,2.60396
79,2.53465
80,2.52475
81,2.49505
82,2.50495
83,2.52475
84,2.58416
85,2.65347
86,2.78218
87,2.74257
88,2.69307
89,2.67327
90,2.60396
91,2.53465
92,2.48515
93,2.52475
94,2.57426
95,2.61386
96,2.56436
97,2.56436
98,2.60396
99,2.72277
