Gerneration,Depth average
1,3.82353
2,3.62745
3,3.64706
4,3.70588
5,3.64706
6,3.62745
7,3.56863
8,3.68627
9,3.64706
10,3.78431
11,3.60784
12,3.60784
13,3.60784
14,3.72549
15,3.64706
16,3.60784
17,3.70588
18,3.70588
19,3.66667
20,3.66667
21,3.68627
22,3.7451
23,3.68627
24,3.64706
25,3.7451
26,3.68627
27,3.66667
28,3.66667
29,3.68627
30,3.72549
31,3.66667
32,3.78431
33,3.70588
34,3.70588
35,3.64706
36,3.64706
37,3.72549
38,3.68627
39,3.76471
40,3.68627
41,3.68627
42,3.7451
43,3.70588
44,3.60784
45,3.84314
46,3.62745
47,3.68627
48,3.60784
49,3.68627
