Generation,Diversity
1,73
2,52
3,39
4,31
5,27
6,19
7,22
8,21
9,20
10,16
11,10
12,17
13,14
14,12
15,14
16,11
17,12
18,15
19,16
20,14
21,13
22,18
23,13
24,18
25,19
26,15
27,17
28,12
29,9
30,14
31,10
32,13
33,15
34,13
35,12
36,12
37,10
38,10
39,7
40,7
41,7
42,8
43,10
44,10
45,7
46,6
47,7
48,6
49,9
50,9
51,9
52,10
53,9
54,9
55,10
56,9
57,10
58,11
59,7
60,8
61,8
62,8
63,10
64,8
65,7
66,8
67,12
68,8
69,6
70,6
71,9
72,8
73,9
74,5
75,8
76,10
77,8
78,9
79,6
80,9
81,8
82,7
83,6
84,7
85,8
86,7
87,8
88,9
89,9
90,9
91,7
92,11
93,10
94,11
95,12
96,10
97,7
98,8
99,6
